energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
10589.17,21.8,1.96,497.08,24,7058.22
15461.41,12.6,5.19,188.63,24,10230.72
4488.5,5.4,4.0,304.02,8,2334.87
6864.19,9.2,0.26,1195.59,16,4328.83
1259.23,6.06,1.87,736.4,8,921.84
17508.19,12.12,0.43,725.04,24,11382.95
2841.47,5.05,0.65,362.48,8,1503.21
6925.54,7.44,1.03,1359.38,8,3834.98
5357.68,7.81,0.23,90.23,8,2584.62
4459.71,6.11,0.09,260.49,8,2220.5
10373.1,7.63,2.78,275.41,12,5532.38
3741.75,6.85,1.41,83.65,8,1839.87
3491.02,23.31,5.56,304.02,24,2815.42
5818.88,5.92,0.25,573.43,8,2990.0
9967.93,15.99,3.37,182.9,24,6628.95
16384.96,16.38,6.33,170.94,24,10897.65
16456.12,12.74,1.57,321.29,16,9288.78
948.8,7.22,1.64,400.06,8,639.83
1528.46,5.07,1.8,118.79,8,810.29
5404.44,4.75,0.2,65.94,8,2596.85
3869.2,6.45,0.45,180.53,8,1916.96
2626.34,7.42,0.35,157.79,8,1315.86
4446.64,18.77,0.54,207.78,24,2939.23
5123.53,6.91,0.15,151.16,8,2495.19
5666.86,9.44,6.87,260.09,12,3253.78
3239.16,6.3,1.07,518.39,8,1761.13
8794.59,21.68,0.39,240.43,24,5669.21
6792.46,20.65,2.11,331.96,24,4607.14
8797.5,11.43,1.63,359.71,16,5089.22
4175.23,5.09,0.09,731.29,8,2266.63
3205.76,7.32,0.66,332.36,12,1805.51
4024.85,10.76,0.12,819.71,12,2409.62
8774.5,11.75,1.24,589.35,12,4789.53
14941.41,15.62,1.82,129.03,16,8380.8
6290.54,7.54,4.62,413.85,12,3559.57
5518.56,18.29,0.12,223.24,24,3583.65
7436.0,11.67,0.03,335.84,16,4248.71
2577.9,5.02,2.47,112.97,8,1320.89
4197.89,4.13,1.1,276.87,8,2124.08
7854.93,15.14,5.27,365.46,16,4753.33
3774.4,6.62,0.93,478.97,8,1997.19
11297.26,18.91,0.32,241.82,24,7233.57
5820.7,10.48,0.95,153.21,12,3082.75
2280.86,5.94,1.78,188.66,8,1194.24
6605.09,8.1,0.26,101.5,12,3439.56
4671.32,9.79,1.05,417.27,16,2812.56
7716.62,10.45,4.67,618.67,12,4378.03
8243.66,9.49,0.66,792.82,12,4581.68
5407.24,4.56,1.4,189.19,8,2671.27
3647.01,7.01,0.16,29.42,8,1747.18
12096.6,14.7,0.27,31.66,16,6692.61
2137.1,15.28,0.3,320.43,16,1335.36
3256.87,7.79,1.64,364.28,8,1722.37
11379.05,16.28,0.2,255.22,24,7281.61
11333.39,15.78,3.21,37.99,24,7397.97
1996.97,19.63,0.73,207.75,24,1420.06
5125.23,8.52,0.88,249.32,12,2763.59
6393.98,9.59,2.05,219.15,12,3442.28
24653.78,18.66,0.83,327.34,24,15694.62
8001.72,9.69,1.07,271.87,16,4583.83
3228.92,4.19,0.78,352.41,8,1686.09
4201.58,4.85,5.12,290.64,8,2217.42
13293.25,14.28,2.65,213.36,16,7551.56
5314.92,6.56,2.07,404.46,8,2724.7
4492.23,5.22,0.01,543.72,8,2343.37
5094.39,5.73,0.65,359.44,8,2572.19
5018.7,8.83,1.39,277.86,16,2958.38
1966.68,4.7,3.6,117.19,8,1056.43
5923.16,15.21,1.76,429.69,16,3543.19
2334.18,8.1,0.87,619.77,12,1485.39
10888.61,19.3,0.3,232.34,24,6970.68
10474.35,22.1,4.71,269.32,24,7103.94
6633.63,12.08,2.21,156.48,16,3834.7
13029.03,13.86,0.06,395.63,16,7358.69
8293.03,9.62,3.13,120.35,12,4413.07
7233.47,15.02,2.12,194.27,16,4177.66
16356.86,18.01,1.37,521.73,24,10636.82
10069.41,12.66,5.62,267.93,16,5947.65
16641.78,21.91,1.15,285.49,24,10677.02
5701.77,4.28,0.36,416.74,8,2876.42
8815.3,8.69,0.38,135.05,12,4591.59
6226.89,9.89,1.11,636.36,16,3770.38
10592.04,13.01,0.61,171.82,16,5943.39
8373.35,9.27,1.99,157.0,12,4429.99
13690.54,15.79,1.47,217.58,24,8819.71
6559.94,8.77,0.28,230.92,12,3470.9
13776.67,19.83,1.91,604.98,24,9107.19
13700.1,21.22,0.67,118.66,24,8707.03
11420.85,8.78,1.37,505.78,16,6587.11
1471.78,5.79,1.25,217.2,8,809.5
4159.83,9.18,1.65,205.71,12,2276.95
7424.44,12.85,1.4,83.21,16,4197.53
5244.9,7.09,1.74,145.18,12,2811.27
13977.48,22.98,1.91,267.63,24,9061.91
5872.49,10.17,4.85,957.16,16,3904.35
5502.32,7.46,1.37,147.2,8,2699.74
3591.06,7.3,0.13,102.87,8,1748.25
4555.42,16.41,0.02,537.04,24,3131.2
4425.17,10.8,0.13,91.84,12,2312.74
2611.02,4.15,0.35,95.37,8,1284.47
3640.38,8.27,0.42,386.46,12,2042.95
11595.34,12.32,0.92,508.51,24,7606.82
11727.3,19.82,0.84,381.56,24,7618.23
3051.16,5.39,2.12,210.35,8,1575.69
10060.99,9.91,0.28,153.47,16,5626.09
2999.37,6.54,0.2,603.43,8,1661.26
8753.09,9.07,2.17,171.67,16,5007.71
3838.08,13.24,1.34,77.84,16,2216.04
5682.53,11.23,0.77,421.2,12,3117.0
2517.48,12.68,0.24,14.7,16,1405.55
9584.98,8.27,0.12,1171.64,12,5408.33
3577.36,8.45,2.98,188.94,12,2017.26
2962.42,7.51,0.4,104.89,12,1577.21
2360.79,4.54,1.98,154.12,8,1223.18
6103.33,10.42,0.07,97.13,16,3409.77
13447.38,15.43,2.12,811.04,24,9023.27
10941.92,18.61,0.68,55.04,24,6946.32
6827.15,22.21,0.72,165.73,24,4426.34
1003.33,4.86,1.27,357.41,8,641.49
9111.92,14.27,0.53,110.26,16,5096.51
1780.19,5.53,2.36,101.06,8,935.18
4162.64,8.85,3.11,666.43,12,2520.7
4314.2,5.49,4.75,643.69,8,2398.81
19500.68,14.32,1.46,522.8,24,12616.19
16450.69,21.93,0.27,155.29,24,10416.05
10467.58,5.07,0.39,168.13,8,5045.09
7011.29,9.08,0.5,796.25,16,4243.79
4143.83,6.87,0.1,328.82,12,2265.93
12237.13,15.19,0.83,159.7,16,6855.35
8249.27,8.03,5.14,649.1,16,5090.96
21496.2,23.64,0.23,308.68,24,13654.57
9716.5,16.37,0.63,175.23,24,6234.69
1966.76,4.22,0.97,258.47,8,1054.59
3858.46,6.19,0.48,45.26,8,1860.46
9898.04,15.17,2.05,17.18,24,6388.78
19328.97,18.59,0.8,269.66,24,12324.13
8310.15,6.33,0.51,169.71,8,4023.69
2901.42,4.16,0.37,209.56,8,1466.74
2310.2,8.53,2.1,85.04,12,1293.5
2973.06,6.54,4.01,470.35,8,1679.19
5216.12,10.37,0.48,788.0,12,3020.13
14264.4,9.83,1.62,7.82,16,7943.54
11875.32,15.26,0.8,371.93,16,6749.41
6293.49,15.62,0.24,267.98,24,4102.52
4122.62,5.19,1.31,209.06,8,2066.71
11275.45,13.49,0.89,533.91,24,7416.19
13703.64,9.27,0.5,308.29,16,7713.41
2301.58,6.83,1.1,212.4,12,1307.3
22109.86,20.6,3.52,738.74,24,14537.37
6163.46,10.4,3.56,277.34,16,3697.02
8823.08,6.11,6.48,351.83,12,4897.7
8204.47,8.5,0.49,634.33,12,4489.6
6890.92,11.8,0.5,66.02,12,3579.81
3895.77,6.78,6.97,185.31,8,2071.21
22724.74,14.99,2.87,389.97,24,14689.88
8692.22,20.14,0.39,374.61,24,5673.54
5657.23,9.47,3.76,83.8,12,3067.75
7692.16,11.58,0.1,123.39,12,4000.92
9878.91,9.94,1.76,553.23,12,5359.04
2755.62,7.66,0.03,335.98,12,1554.34
4515.75,6.34,0.75,184.26,8,2231.93
4236.91,13.19,4.8,217.24,16,2670.27
4396.88,9.11,1.53,390.31,16,2673.22
10333.08,6.97,5.08,340.6,8,5148.16
3846.01,4.03,0.37,283.03,8,1943.74
8300.8,13.72,2.41,84.48,16,4731.28
1897.6,5.33,0.25,106.93,8,947.84
5211.05,10.24,1.66,63.45,12,2757.38
9089.99,15.15,2.03,395.03,24,6072.76
7135.59,15.91,0.37,404.45,24,4711.31
8145.42,13.19,0.19,372.16,24,5312.14
5755.66,10.82,1.53,111.27,12,3052.2
5519.49,17.92,2.54,400.45,24,3880.24
8897.86,10.22,1.8,31.02,12,4639.9
2728.83,6.37,4.35,224.84,8,1476.11
3697.83,6.59,0.27,26.77,12,1917.63
8984.38,15.29,2.58,57.64,16,5104.48
8254.26,16.77,1.97,526.39,24,5610.5
7304.18,22.23,2.27,62.31,24,4803.7
3065.44,5.5,0.61,640.09,8,1715.65
14538.44,7.02,0.22,99.04,12,7507.13
4049.72,4.99,1.72,949.02,8,2325.86
2808.59,4.71,1.17,188.27,8,1431.69
4823.45,6.03,0.14,787.66,12,2806.89
11251.71,14.72,2.2,309.1,16,6447.18
6986.73,11.12,1.08,882.23,12,3988.51
3640.58,4.82,1.76,54.22,8,1787.84
11582.89,13.27,1.21,134.37,16,6502.17
2721.44,5.04,2.09,675.9,8,1597.79
5291.14,7.9,4.91,314.39,8,2739.52
5372.32,9.84,1.35,114.09,16,3078.23
8794.75,8.89,0.26,248.02,16,4969.8
1819.97,11.77,1.19,13.92,12,980.92
10105.92,13.46,0.55,590.27,16,5859.32
5308.78,11.03,1.67,734.81,12,3086.91
4970.74,15.97,3.43,177.27,16,2988.69
9100.75,23.11,0.26,190.75,24,5825.13
9605.25,14.13,1.5,109.36,16,5416.06
908.12,6.07,1.29,155.54,12,575.51
2996.04,8.18,1.52,31.68,12,1602.81
17229.46,15.47,0.16,144.47,24,10890.11
3233.02,15.92,0.3,489.69,16,2015.23
8180.23,4.55,1.28,345.56,8,4046.08
9079.41,8.07,0.92,414.66,16,5233.64
3171.45,11.39,0.38,211.55,16,1860.71
4210.42,4.68,2.03,466.57,8,2223.16
10524.83,15.92,1.23,85.93,24,6747.31
4488.01,14.74,0.44,254.55,16,2608.27
8882.74,11.21,0.2,202.93,12,4648.05
3492.23,9.13,0.08,293.24,16,2059.28
10996.37,23.11,0.25,228.82,24,7032.21
10489.84,10.18,1.49,460.4,16,6059.79
4916.3,7.38,2.47,283.46,12,2725.61
9925.12,13.52,1.26,261.28,24,6462.66
9305.84,14.54,1.91,227.08,24,6112.42
3974.25,5.73,0.19,217.27,8,1975.49
1542.98,9.76,2.37,329.8,12,1011.06
12133.15,12.89,1.84,130.49,24,7829.63
6459.67,18.78,0.84,94.98,24,4169.4
5426.49,8.34,2.77,166.82,16,3202.18
9728.98,8.2,0.97,187.46,12,5102.68
2720.47,8.59,0.87,269.86,16,1662.76
19348.07,19.91,0.53,355.26,24,12357.1
1444.19,5.42,0.02,147.94,8,743.4
13312.68,14.43,1.13,150.2,24,8519.56
9113.56,4.89,1.31,89.4,8,4391.36
5700.65,6.39,5.71,87.74,12,3159.31
7910.76,7.46,4.36,313.6,12,4340.16
6270.56,10.92,0.47,183.9,16,3560.59
4933.11,9.26,0.53,630.34,12,2811.28
3441.7,15.86,1.57,135.36,24,2360.2
9158.16,18.31,3.52,241.15,24,6163.43
5312.31,11.71,0.71,324.77,12,2884.98
7781.97,15.44,0.29,81.42,16,4338.65
9984.6,14.62,1.23,464.01,16,5769.87
6461.76,7.02,0.88,343.48,12,3488.32
9877.47,10.76,1.41,242.65,16,5620.75
4895.93,9.64,0.16,222.97,12,2610.03
5482.74,22.67,1.74,107.14,24,3639.69
8332.77,11.5,1.42,960.4,16,5091.08
2622.15,7.49,3.09,400.71,12,1618.95
8849.41,6.57,6.63,219.56,12,4861.37
4879.21,5.76,1.05,96.89,8,2377.47
5402.35,9.12,0.19,104.23,16,3032.85
14685.22,16.4,0.0,550.26,24,9487.54
2325.94,7.32,4.2,138.82,8,1248.25
8652.28,8.52,5.43,256.0,16,5151.67
8783.89,22.95,0.82,131.93,24,5644.29
5271.32,4.52,0.62,517.88,8,2716.59
13668.9,8.96,2.21,458.03,16,7846.16
4221.31,9.21,0.21,212.38,12,2261.29
3519.22,7.53,1.68,787.13,8,2010.76
3796.97,5.97,1.55,212.81,8,1918.66
7650.21,6.35,0.94,160.09,8,3715.61
5566.31,9.92,2.22,82.35,12,2966.72
4509.71,7.95,0.17,400.49,8,2299.86
1799.66,9.33,0.26,46.72,12,951.73
8181.88,13.06,0.1,456.3,24,5370.77
12731.09,6.54,0.1,239.46,12,6634.26
6926.37,6.93,0.0,394.36,12,3717.3
2769.44,5.33,0.5,92.08,8,1361.63
4991.8,7.35,0.16,223.7,12,2659.37
6756.4,15.41,2.11,162.84,16,3900.59
3334.76,4.16,0.79,84.29,8,1633.33
6070.72,8.42,1.23,422.93,12,3332.95
8035.55,13.18,1.54,207.47,16,4596.74
8818.2,13.35,1.4,157.21,16,4998.83
2956.99,10.78,0.2,163.78,16,1712.28
13951.27,14.31,2.49,533.36,24,9229.83
12039.13,11.3,0.19,305.75,16,6779.35
14244.82,9.29,3.93,333.45,16,8193.54
9449.27,8.41,0.93,27.11,16,5264.82
3939.53,11.93,0.46,84.28,12,2071.91
6975.64,7.49,0.52,362.26,12,3747.33
18571.01,20.14,3.27,147.25,24,11996.8
4374.5,10.75,2.79,195.96,12,2422.59
6267.81,7.16,0.15,209.82,8,3061.11
3904.56,7.85,0.28,479.14,8,2045.24
8117.6,10.79,2.69,240.47,12,4357.76
8634.71,11.53,1.54,632.39,12,4746.14
12592.34,21.38,0.03,604.18,24,8204.81
18318.62,14.84,0.04,713.07,16,10413.86
2444.03,5.74,0.77,829.25,8,1496.72
9029.91,11.66,1.8,102.7,16,5110.95
7959.99,10.06,1.02,202.48,16,4527.31
3106.28,6.89,0.19,143.46,8,1534.77
3678.33,9.31,3.4,459.46,12,2196.08
3068.79,6.15,3.01,387.31,8,1671.36
8863.01,15.92,0.61,266.01,16,5032.6
5630.71,5.74,0.57,203.43,8,2765.18
9418.04,6.44,1.38,509.82,12,5091.43
16016.4,16.62,6.07,309.45,24,10714.5
3058.29,10.7,0.88,423.87,12,1775.76
10093.34,15.8,0.69,85.5,16,5633.94
10854.84,16.26,5.11,113.48,24,7297.71
7111.55,13.51,0.48,127.83,24,4564.44
4964.24,10.32,0.16,86.62,12,2588.13
3854.77,4.15,1.09,147.11,8,1911.07
4972.42,15.74,0.28,460.25,16,2959.24
8190.41,10.14,0.0,172.71,16,4590.18
2001.15,4.68,0.87,254.67,8,1067.15
13276.84,15.46,0.65,266.3,24,8515.16
16226.78,14.91,1.49,130.73,24,10367.39
8465.55,17.11,2.82,337.11,24,5718.71
5264.47,15.85,0.28,199.35,24,3426.29
8530.92,13.45,2.56,936.63,24,6042.22
6419.81,6.75,1.25,104.9,8,3116.51
4628.79,11.25,0.42,156.49,12,2454.19
5590.05,7.26,2.69,179.43,8,2782.03
5582.81,11.21,1.22,355.9,12,3054.49
4008.73,4.03,2.23,727.43,8,2232.02
4553.87,11.43,0.63,108.69,12,2403.05
6492.81,6.18,0.05,607.76,12,3585.26
3722.8,5.29,0.26,292.93,8,1886.59
9214.66,22.1,0.21,135.58,24,5864.63
4146.58,4.45,1.34,230.72,8,2087.2
877.37,8.39,2.49,128.98,12,590.18
9285.57,17.91,0.07,722.05,24,6195.0
5160.41,11.27,0.08,435.95,16,3042.23
1441.29,16.63,1.99,120.01,24,1133.87
2807.08,7.91,0.19,225.05,12,1540.24
3878.18,5.73,2.08,400.43,8,2040.82
2892.22,7.25,1.35,200.77,8,1480.02
3231.94,7.7,1.02,274.11,12,1807.37
7329.5,11.84,0.48,76.71,12,3808.7
8495.31,8.06,0.53,200.25,12,4459.88
6177.24,15.02,0.18,400.17,16,3591.22
6266.38,10.21,4.36,200.06,12,3449.34
5266.3,7.93,1.73,339.3,12,2902.67
6677.38,19.97,0.81,402.56,24,4460.23
4467.49,9.24,2.9,116.9,12,2441.27
4721.01,23.52,0.39,342.72,24,3166.96
15304.25,20.98,0.32,654.41,24,9955.74
6696.2,7.99,0.41,68.7,8,3216.0
4727.58,13.95,0.94,720.72,16,2973.3
9567.7,11.5,2.55,107.33,12,5041.43
3186.23,12.66,6.4,593.3,16,2338.74
3024.86,5.92,2.98,174.36,8,1567.87
2729.16,4.79,3.18,602.98,8,1596.65
9426.76,9.81,3.3,132.68,16,5417.39
2701.02,5.46,0.3,464.3,8,1468.11
3104.35,6.03,3.05,112.73,8,1583.4
9534.23,13.45,3.12,199.13,16,5497.72
3262.69,5.72,2.57,165.69,8,1668.58
7461.43,9.2,1.37,402.14,12,4042.41
22417.39,15.24,0.18,1082.85,24,14620.99
1625.49,4.2,0.49,209.64,8,863.22
13824.55,9.74,2.11,166.1,16,7796.56
9761.29,22.89,1.26,217.38,24,6337.39
3872.83,5.85,2.0,340.91,8,2013.82
3217.51,6.42,0.95,584.44,12,1926.66
3140.37,6.43,0.55,157.08,8,1563.98
9869.13,15.91,2.36,235.61,16,5660.62
4670.45,4.65,2.44,475.28,8,2453.87
11939.88,10.06,2.73,521.27,12,6436.56
10482.65,16.03,0.82,97.68,24,6691.95
13402.17,15.1,1.99,187.98,16,7567.64
5826.62,9.39,1.38,764.42,12,3354.98
5254.45,8.77,0.01,198.31,12,2778.5
3677.62,6.5,0.48,46.37,8,1774.91
6648.64,6.54,0.12,356.79,12,3563.35
24303.5,16.03,0.24,127.96,24,15323.3
15694.26,20.55,1.63,545.72,24,10256.22
2320.09,6.82,0.79,58.01,12,1241.81
2050.9,7.15,2.77,145.78,8,1089.67
5691.34,5.77,0.43,321.34,8,2836.23
14673.95,12.8,2.0,470.52,24,9609.37
8954.58,14.47,4.74,291.91,16,5300.33
2090.65,5.69,0.42,225.96,8,1089.01
3184.03,13.99,1.71,313.32,16,1979.32
3413.72,6.31,0.38,159.45,8,1691.04
4571.0,12.0,0.63,259.8,12,2474.98
2198.25,5.02,5.11,513.97,8,1351.7
12805.63,15.53,1.33,538.91,24,8415.64
8934.94,15.0,1.25,294.99,24,5858.24
10442.09,14.93,3.13,71.94,24,6849.69
2226.17,4.68,1.0,230.89,8,1167.67
5229.55,21.98,1.41,163.24,24,3481.43
10799.88,9.47,0.29,234.41,12,5647.81
4262.48,10.47,1.42,392.12,16,2594.57
25503.04,18.64,0.05,117.46,24,16054.33
8173.59,6.68,16.94,579.42,12,5022.28
7745.01,6.04,1.19,299.02,12,4139.02
4378.7,14.58,0.99,301.3,16,2596.65
3627.8,8.98,0.99,429.3,16,2239.96
15959.43,9.32,0.99,590.11,12,8467.06
7389.29,9.69,5.39,1036.5,12,4408.82
10027.95,8.77,2.84,994.31,12,5656.46
5400.49,16.57,2.75,627.96,24,3938.92
10873.02,13.88,0.64,198.11,24,6972.43
4854.61,6.38,0.02,284.93,8,2415.96
3175.68,7.43,0.14,270.37,12,1746.48
6582.04,9.46,2.59,240.75,12,3566.79
5847.29,5.58,2.36,472.4,8,3009.86
3410.7,22.84,3.87,565.07,24,2754.51
11711.93,18.36,0.23,596.94,24,7666.14
6113.17,22.04,0.89,324.54,24,4073.64
1586.96,7.35,1.68,425.94,8,953.77
3271.4,7.11,3.72,439.19,8,1802.72
6766.37,19.5,0.41,203.94,24,4381.16
5097.53,9.91,0.1,274.85,12,2732.75
5117.38,9.39,3.04,527.13,12,2949.86
2852.77,15.72,7.48,675.69,16,2245.91
10139.99,15.33,1.94,200.9,16,5773.19
3418.15,14.32,0.18,211.53,16,1986.88
9988.54,8.01,1.98,368.27,12,5346.17
5114.16,14.5,0.59,336.16,24,3427.38
3016.14,12.37,0.79,474.32,16,1913.02
9978.71,16.65,1.5,429.33,24,6602.5
7567.13,23.12,0.84,505.39,24,5072.49
11032.57,6.52,0.02,25.65,12,5671.0
11357.7,21.71,0.09,690.18,24,7479.38
8659.52,10.44,3.24,717.16,12,4853.12
13363.38,21.3,6.98,96.38,24,9020.32
6800.62,5.24,1.49,469.65,8,3443.09
5447.95,10.96,6.15,347.98,12,3153.25
13841.54,12.37,0.17,416.22,16,7820.89
5841.72,18.55,0.51,617.63,24,4020.07
3754.45,7.95,0.35,857.06,8,2120.86
8385.41,10.65,0.08,84.31,12,4339.67
4443.85,5.82,0.33,548.11,8,2329.02
9812.49,21.57,1.63,75.76,24,6329.71
7758.12,6.19,0.78,137.66,12,4064.17
10471.32,15.24,0.12,126.71,16,5832.09
26460.62,14.77,2.27,348.53,24,16960.51
3005.13,7.41,2.34,649.85,8,1727.81
4917.22,6.81,0.22,313.51,8,2461.12
5157.03,14.09,1.08,362.14,16,3056.95
6772.27,10.61,1.45,1148.61,16,4316.84
8792.01,9.92,1.2,60.77,16,4931.42
2486.29,4.42,0.27,340.99,8,1318.05
19981.05,13.44,1.21,8.44,24,12634.86
10144.76,9.92,0.36,288.44,16,5736.3
8312.33,20.77,1.7,455.51,24,5587.97
5325.1,7.92,0.84,968.26,8,2920.2
5495.02,7.62,2.42,606.19,12,3154.96
11697.51,14.06,1.46,321.79,16,6661.84
9899.96,16.4,1.2,190.49,24,6405.97
5834.35,7.1,1.33,253.87,12,3144.86
12334.64,15.02,1.61,85.69,24,7913.72
12138.68,22.06,1.29,425.2,24,7936.88
7407.45,12.79,0.3,522.42,16,4329.6
8425.14,4.49,0.71,193.9,8,4091.87
7813.01,16.04,0.12,66.07,24,4942.69
13668.21,22.02,2.7,133.37,24,8866.98
1551.65,6.92,0.96,352.24,8,893.13
10533.76,23.41,0.57,255.98,24,6782.8
8959.38,14.5,0.57,314.82,16,5105.67
10982.95,6.89,0.36,210.48,8,5305.59
10531.27,18.13,0.97,275.53,24,6825.6
4464.36,5.31,1.61,425.23,8,2318.8
13538.93,22.38,2.34,522.69,24,8952.99
6127.65,7.79,1.12,313.36,12,3312.55
3933.81,5.21,1.04,47.24,8,1909.14
2429.46,6.73,1.57,109.07,8,1229.6
7404.64,12.07,0.03,141.63,16,4144.65
8121.7,14.3,0.77,498.54,16,4735.9
8815.3,10.79,0.88,944.2,12,4945.53
7144.03,13.83,3.49,172.65,24,4863.56
9174.05,9.52,1.72,265.88,12,4876.66
15071.11,20.61,0.95,41.55,24,9551.49
2670.6,7.38,0.29,262.12,12,1489.0
12877.3,12.14,2.26,1035.77,24,8792.17
6577.23,7.38,2.0,283.82,12,3561.57
12938.93,8.05,0.31,180.71,16,7225.67
4152.26,10.89,0.31,362.48,16,2465.25
4817.11,11.72,0.86,550.89,16,2943.03
7155.5,7.59,1.15,58.17,8,3445.99
9429.72,13.46,4.37,374.42,16,5580.45
6228.64,21.8,0.6,509.47,24,4214.98
4750.03,10.56,0.69,230.29,12,2556.56
3539.03,4.31,0.65,259.3,8,1794.89
6952.31,13.53,3.4,73.46,16,4032.55
5234.46,7.51,1.91,252.76,8,2624.59
13113.7,12.03,0.67,264.12,16,7376.69
9528.16,9.03,1.81,76.83,16,5374.11
2286.45,5.56,1.96,59.59,8,1150.99
3619.48,12.91,1.31,484.8,16,2276.08
9946.82,8.02,0.66,149.62,16,5580.25
2999.41,6.59,0.47,251.96,8,1531.75
4035.34,6.13,1.49,127.47,12,2174.73
12165.36,16.54,3.54,548.85,24,8207.29
29841.76,13.12,1.07,1205.91,24,19414.36
9586.55,19.06,0.92,229.04,24,6205.42
15027.33,22.81,0.71,267.04,24,9618.26
19868.98,13.93,3.81,89.79,24,12826.98
3607.01,6.55,0.22,269.05,8,1821.71
19532.38,21.65,1.25,558.77,24,12637.25
5452.34,11.91,0.11,505.57,12,3011.1
6926.8,8.22,4.94,358.45,16,4222.41
7602.23,9.28,0.65,242.2,16,4329.13
10547.55,11.93,0.48,341.23,16,5988.15
5167.44,8.12,1.33,821.63,16,3280.54
4347.51,8.71,0.3,90.25,16,2450.71
4947.56,7.49,3.0,189.17,12,2721.09
12000.59,11.17,2.71,234.43,16,6851.88
10242.27,10.36,1.42,180.43,16,5794.84
5582.81,7.8,1.28,302.52,12,3034.35
12465.64,11.53,2.94,78.73,16,7050.15
8392.54,14.16,0.91,299.14,16,4802.91
8965.98,13.51,2.58,626.68,16,5348.23
6078.83,6.23,2.82,153.34,8,3006.85
12709.08,12.53,0.63,261.2,24,8154.73
15074.91,20.45,0.49,940.56,24,9971.32
1428.1,6.86,2.84,486.79,8,926.65
6535.64,13.58,3.57,234.08,16,3883.03
4266.58,8.42,0.83,365.46,16,2555.24
9674.32,13.91,0.17,365.66,24,6265.91
4577.71,8.59,0.1,356.57,16,2686.59
7224.41,9.41,0.38,472.88,16,4210.8
5887.96,5.82,1.17,280.12,8,2929.62
13640.28,11.7,0.63,344.77,12,7162.62
2370.11,7.67,6.97,100.17,8,1313.74
12589.58,19.37,0.55,178.6,24,8030.85
6024.76,4.9,1.52,233.8,8,2984.38
13559.57,14.9,1.9,469.42,16,7775.5
1585.62,6.75,0.15,527.75,8,959.48
1430.83,7.38,1.69,100.41,8,754.49
8077.46,23.96,1.91,516.7,24,5489.63
7282.05,10.18,5.16,291.31,16,4398.95
7686.41,20.31,0.53,141.39,24,4936.12
8211.48,15.0,0.06,139.25,16,4589.87
4108.37,8.16,0.1,963.18,16,2698.63
3415.57,5.54,0.78,742.89,8,1925.22
11358.45,15.32,0.36,325.93,24,7318.18
2635.67,15.11,4.24,116.15,16,1715.23
6601.47,7.98,0.98,366.09,8,3297.57
5660.9,14.62,3.82,228.3,16,3411.02
6439.67,11.2,3.57,140.92,16,3788.79
10425.49,6.78,0.24,112.05,12,5403.33
5907.93,5.14,0.16,13.9,8,2814.95
12221.17,11.76,0.93,275.19,12,6416.24
9246.95,19.12,2.65,407.7,24,6230.12
7796.71,14.79,0.27,151.26,24,4987.92
9905.63,22.21,0.31,305.86,24,6392.89
5544.06,7.8,4.94,203.47,12,3100.35
9594.7,20.77,0.31,171.76,24,6129.81
7823.05,12.47,4.32,172.88,16,4602.55
6755.55,10.58,1.65,327.44,16,3950.85
5483.06,9.0,0.22,337.4,12,2960.7
13846.74,15.76,0.22,290.19,24,8848.18
9889.31,12.56,0.72,619.17,24,6576.22
10346.61,11.22,1.47,107.52,12,5403.44
12592.1,23.88,1.41,129.62,24,8080.76
4632.55,10.38,1.4,84.48,12,2460.27
6488.23,16.39,0.77,175.22,24,4222.38
12099.02,14.85,4.24,198.55,16,6966.26
9413.1,22.4,0.57,256.78,24,6080.9
5750.44,4.63,1.53,90.21,8,2798.98
2214.26,7.79,0.25,473.17,8,1239.37
3418.38,6.79,7.58,245.86,8,1880.85
5145.51,14.38,2.57,32.99,16,2977.51
3996.01,11.81,3.02,514.41,12,2368.64
5031.75,11.1,9.33,167.7,12,2975.11
9644.51,21.3,1.88,233.37,24,6325.58
16602.96,22.29,1.0,219.67,24,10606.71
3156.23,13.31,2.08,122.65,16,1897.28
24599.74,14.44,0.25,539.11,24,15719.48
4058.76,9.65,0.51,282.06,12,2217.19
7967.92,9.47,1.67,166.61,12,4214.7
2088.27,6.79,0.88,53.57,8,1031.41
5918.56,9.18,1.98,202.15,12,3189.04
10495.32,13.93,1.72,19.96,24,6736.57
3053.78,7.83,2.31,258.08,8,1599.49
3036.48,5.82,0.59,160.81,8,1516.89
15977.95,23.36,1.2,609.36,24,10430.11
4064.41,8.64,0.43,222.25,16,2359.96
8738.29,16.19,0.7,553.19,24,5819.18
5254.55,17.05,1.67,87.8,24,3480.89
11536.2,20.3,2.12,290.02,24,7560.18
6821.3,8.51,1.25,600.97,16,4089.12
5472.9,9.89,1.36,85.01,12,2890.11
8901.39,15.76,0.8,271.25,16,5065.69
3755.95,5.4,4.34,208.08,8,1957.29
6425.6,7.9,0.57,350.25,12,3461.59
2899.26,7.48,1.47,693.46,8,1675.71
6749.33,6.2,2.17,44.18,12,3556.06
3521.19,6.39,0.12,459.99,8,1852.24
4992.85,15.43,1.71,28.26,16,2848.55
10914.06,14.1,0.4,368.95,16,6198.33
13898.65,20.74,0.66,139.52,24,8841.52
7697.57,9.42,0.52,13.26,12,3972.42
