temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
15.46,0.0,1607.92,834.23,417.6
22.27,0.0,826.91,443.09,217.45
-13.05,5.99,645.13,1406.97,665.17
15.67,0.0,656.59,494.75,229.47
6.45,1.27,900.03,895.19,416.23
26.61,0.0,295.53,141.2,67.59
12.42,0.0,576.82,516.49,277.05
25.93,0.0,854.03,409.16,212.49
11.16,0.0,217.55,285.76,128.08
-0.51,2.71,546.75,986.08,518.76
15.87,0.0,3177.17,1756.91,909.92
20.42,0.0,443.84,300.54,149.0
24.85,0.0,720.65,363.7,188.21
8.46,0.95,75.08,366.63,185.08
30.0,0.0,1101.06,613.68,294.06
21.1,0.0,488.23,253.4,125.59
11.44,0.0,663.81,636.12,298.86
17.95,0.0,628.98,410.64,210.4
12.59,0.0,619.96,458.66,237.04
9.15,0.64,263.33,492.98,238.11
11.16,0.0,361.83,410.48,203.85
22.16,0.0,1147.32,543.11,270.89
24.1,0.0,1414.48,683.54,327.47
12.48,0.0,550.47,471.64,228.63
23.76,0.0,807.27,444.04,229.94
1.48,4.3,161.01,900.52,451.26
-9.47,11.09,813.78,1818.2,873.24
8.54,0.37,654.06,514.1,278.26
14.96,0.0,571.72,496.02,233.97
8.89,0.37,332.82,467.79,219.36
16.81,0.0,394.74,336.36,158.81
-3.91,4.06,910.8,1359.92,665.01
4.82,6.22,448.78,1252.89,585.94
9.32,0.03,382.1,381.68,188.66
2.65,0.51,341.6,482.94,217.03
21.35,0.0,415.58,278.5,120.01
14.67,0.0,643.61,472.17,242.86
30.0,0.0,794.39,350.08,179.14
21.96,0.0,259.21,180.29,87.32
2.27,4.01,454.14,967.84,457.61
19.4,0.0,185.28,183.73,87.73
16.24,0.0,474.31,340.48,166.28
-8.83,12.82,1519.51,2310.89,1162.38
23.88,0.0,711.9,350.29,171.25
10.63,0.0,94.97,312.41,148.08
11.28,0.0,664.84,501.96,235.73
13.83,0.0,813.1,631.34,308.26
-0.38,5.08,380.91,1277.89,589.86
13.75,0.0,270.26,266.05,132.25
16.6,0.0,1183.14,747.2,370.69
-3.87,0.63,629.65,779.38,394.35
11.45,0.0,67.59,214.86,105.91
14.42,0.0,306.96,271.52,126.24
15.78,0.0,595.09,421.77,209.9
5.71,0.64,622.91,722.58,374.52
30.0,0.0,370.66,147.92,74.94
-0.52,4.31,846.11,1201.58,621.8
20.24,0.0,728.32,430.81,215.96
3.62,3.41,935.14,882.12,419.75
26.19,0.0,634.15,300.32,144.54
30.0,0.0,832.8,457.36,233.25
10.83,0.0,493.59,382.46,205.99
27.9,0.0,574.8,340.89,170.47
18.68,0.0,308.53,252.23,126.76
5.85,0.49,565.58,620.39,294.58
30.0,0.0,322.94,168.87,90.29
-2.1,4.77,872.54,1373.55,679.49
6.02,1.99,474.56,696.18,330.58
19.13,0.0,557.2,292.28,150.09
10.02,0.0,696.35,564.52,285.28
11.96,0.0,575.4,561.0,277.74
20.95,0.0,1012.44,621.63,297.05
16.43,0.0,405.25,343.93,155.86
5.65,2.43,367.04,713.73,347.71
11.27,0.0,1173.16,712.58,325.94
13.02,0.0,833.5,629.57,279.19
0.48,1.33,668.47,784.05,381.11
15.81,0.0,1852.63,1048.43,524.98
19.04,0.0,318.71,242.67,133.01
26.55,0.0,779.43,394.17,197.52
8.18,0.16,723.35,718.54,345.97
28.44,0.0,504.43,245.49,117.57
3.52,3.65,1877.08,1569.39,781.55
15.65,0.0,622.47,420.95,200.32
13.12,0.0,519.8,428.42,196.09
30.0,0.0,361.5,204.11,106.4
8.66,0.64,323.66,465.53,234.97
26.4,0.0,208.52,123.76,57.56
10.01,0.0,466.56,412.75,200.3
28.83,0.0,1133.59,611.69,308.53
22.48,0.0,103.27,98.76,45.45
17.21,0.0,187.58,165.19,78.34
30.0,0.0,337.77,127.03,69.88
12.3,0.0,913.5,560.54,271.49
21.47,0.0,566.57,287.47,144.71
-1.35,5.02,577.24,915.15,449.46
15.11,0.0,1379.24,806.25,400.18
18.03,0.0,1018.77,678.79,312.3
26.49,0.0,355.62,177.31,87.58
24.79,0.0,567.19,283.83,132.48
24.94,0.0,389.11,198.11,107.57
30.0,0.0,372.6,198.18,97.37
10.4,0.0,1196.79,914.6,446.85
4.66,2.98,83.36,762.34,361.18
25.63,0.0,460.51,257.11,124.54
5.03,1.33,702.16,718.13,377.51
5.87,3.27,803.54,992.63,455.85
12.11,0.0,655.14,550.86,248.88
28.5,0.0,420.6,211.11,98.3
28.87,0.0,339.98,159.33,80.84
25.78,0.0,398.5,201.2,109.07
20.55,0.0,266.06,205.12,94.67
24.14,0.0,680.51,401.09,205.54
-2.48,0.38,194.29,501.21,239.6
18.94,0.0,254.28,201.05,96.01
19.98,0.0,1973.94,1033.8,521.97
17.58,0.0,207.98,226.46,114.73
13.32,0.0,791.34,567.89,295.02
22.82,0.0,533.5,292.59,138.12
27.42,0.0,616.15,291.71,143.57
13.1,0.0,513.83,456.05,227.0
27.79,0.0,150.74,77.67,38.49
-1.59,1.65,215.1,691.37,355.34
6.58,0.88,882.57,740.56,349.9
0.41,1.49,529.5,902.38,424.78
27.61,0.0,312.86,161.34,79.31
5.38,2.75,688.0,932.9,482.33
0.8,6.3,264.14,1157.48,545.15
4.69,1.33,428.48,714.84,330.65
27.26,0.0,334.1,190.0,95.76
8.98,0.09,990.15,725.0,345.77
22.58,0.0,911.59,492.37,255.47
21.01,0.0,731.45,402.33,197.98
18.78,0.0,263.69,244.29,116.7
9.92,0.03,652.62,619.91,307.38
30.0,0.0,436.45,194.75,98.6
14.82,0.0,390.55,379.24,183.58
23.44,0.0,562.13,245.7,119.32
30.0,0.0,915.93,486.71,242.9
2.66,0.45,683.64,765.27,354.56
3.83,3.0,846.14,978.97,538.3
4.33,2.18,947.52,938.17,466.62
16.23,0.0,592.25,396.03,181.9
11.03,0.0,100.09,265.93,129.71
5.47,2.41,271.29,583.36,282.88
23.03,0.0,522.73,332.51,160.08
19.81,0.0,1008.68,625.18,289.67
16.68,0.0,486.28,283.77,134.57
2.47,1.04,548.57,672.23,326.69
17.97,0.0,989.24,654.48,291.68
0.44,3.09,879.37,1100.78,557.8
11.38,0.0,270.32,241.49,127.4
20.14,0.0,419.45,247.8,117.37
11.13,0.0,577.94,476.51,240.84
7.28,0.85,846.18,739.8,363.02
11.52,0.0,139.29,308.86,145.21
15.71,0.0,495.49,447.58,216.07
17.31,0.0,263.0,241.32,112.59
11.94,0.0,680.9,518.52,247.43
19.89,0.0,293.63,238.36,118.26
14.7,0.0,710.82,461.25,243.69
-3.46,3.32,1088.03,1357.88,699.5
19.08,0.0,397.14,262.99,132.72
18.77,0.0,682.69,444.63,228.29
30.0,0.0,445.47,186.67,88.58
30.0,0.0,407.52,218.65,115.28
25.76,0.0,793.38,344.54,188.27
12.24,0.0,724.69,581.98,289.38
5.16,0.48,546.08,708.78,346.51
8.68,0.53,827.79,574.4,253.73
8.06,0.11,304.32,453.59,220.31
10.84,0.0,278.89,311.3,148.19
8.69,0.44,690.52,536.53,292.77
26.75,0.0,692.79,430.28,201.08
12.29,0.0,875.61,661.5,298.54
28.09,0.0,456.62,262.86,125.57
-12.54,17.71,241.46,2813.01,1415.68
18.67,0.0,1145.91,801.18,421.28
23.64,0.0,183.46,105.99,49.01
13.16,0.0,1041.7,564.94,283.1
27.91,0.0,397.13,208.23,102.75
7.9,0.18,252.02,372.68,180.4
21.26,0.0,429.31,227.19,108.53
12.27,0.0,282.56,368.67,170.56
7.92,1.41,1093.74,840.06,433.77
10.77,0.0,420.14,427.49,204.93
17.38,0.0,789.09,516.91,265.08
22.41,0.0,133.7,111.19,60.41
27.3,0.0,474.99,259.91,128.36
5.97,1.49,448.05,621.2,322.39
9.46,0.04,710.57,526.75,258.63
15.01,0.0,863.04,533.2,282.07
14.63,0.0,411.16,390.74,188.94
21.22,0.0,473.23,272.73,131.2
14.76,0.0,622.36,459.78,220.28
5.61,1.01,841.65,858.68,427.42
27.7,0.0,1167.19,584.83,298.99
3.36,1.92,541.37,736.27,346.18
23.03,0.0,444.01,237.32,116.64
30.0,0.0,204.83,112.66,52.1
18.73,0.0,625.66,438.16,211.48
20.94,0.0,777.72,512.4,255.83
9.67,0.1,250.58,423.82,202.12
9.67,0.14,2121.93,1190.53,569.51
7.5,1.31,812.65,760.4,363.57
26.8,0.0,542.24,254.09,128.88
10.68,0.0,312.33,354.06,179.87
5.79,1.44,389.56,675.91,327.28
14.79,0.0,216.51,284.76,147.27
13.1,0.0,607.84,521.08,254.93
11.06,0.0,369.37,404.06,184.1
3.54,2.42,456.01,823.1,429.24
14.04,0.0,305.07,372.04,184.66
10.19,0.0,260.71,334.08,151.22
13.25,0.0,547.76,373.34,182.43
20.8,0.0,636.17,331.88,159.8
13.14,0.0,1288.08,786.11,392.06
15.44,0.0,389.68,314.92,156.02
22.1,0.0,372.44,182.51,89.58
12.61,0.0,1014.59,646.43,335.36
22.43,0.0,398.97,216.74,108.49
19.51,0.0,335.81,225.82,121.69
10.43,0.0,616.28,481.57,240.09
30.0,0.0,294.67,134.19,66.36
-4.99,4.92,655.08,1332.43,638.41
17.81,0.0,305.71,210.45,93.62
30.0,0.0,576.13,292.32,147.33
13.22,0.0,268.25,366.62,158.88
29.69,0.0,1007.14,477.46,231.04
7.31,3.47,1011.94,1121.4,534.91
20.03,0.0,671.83,412.94,212.83
1.64,4.43,629.1,1033.43,521.64
15.35,0.0,882.26,576.43,277.19
15.68,0.0,980.91,668.05,343.01
28.72,0.0,606.07,293.7,152.62
6.45,0.75,382.08,561.12,289.3
-4.3,1.96,571.11,870.56,398.67
16.56,0.0,345.87,293.74,130.24
22.91,0.0,734.85,401.29,216.56
6.07,1.7,903.05,839.21,402.89
19.68,0.0,543.32,338.02,160.53
17.98,0.0,1298.17,713.5,357.16
11.67,0.0,118.81,259.16,125.78
13.77,0.0,1251.34,661.1,332.61
11.97,0.0,534.76,389.88,198.77
5.24,1.52,1057.88,1002.3,446.1
27.71,0.0,488.95,263.79,122.76
15.28,0.0,657.15,501.13,224.43
1.97,4.55,497.64,1204.03,602.76
21.8,0.0,191.48,138.41,71.86
7.67,0.3,895.0,782.47,396.94
25.93,0.0,494.89,220.91,105.86
13.98,0.0,1812.67,1109.59,520.46
25.49,0.0,1209.16,673.31,348.48
6.88,1.48,414.95,568.99,277.47
8.24,1.22,1148.14,948.96,486.21
13.09,0.0,694.06,447.57,219.39
30.0,0.0,1072.59,449.69,240.53
16.82,0.0,704.97,406.29,209.79
14.06,0.0,291.54,292.64,156.77
8.91,0.26,474.26,547.98,262.2
16.12,0.0,761.58,540.77,261.29
20.54,0.0,247.78,166.38,84.0
9.03,0.82,85.91,411.99,204.9
20.76,0.0,887.92,466.33,237.79
24.0,0.0,382.73,219.91,104.06
22.31,0.0,477.17,287.76,147.21
14.59,0.0,542.19,448.2,218.03
13.8,0.0,794.47,659.81,297.66
8.76,0.26,184.28,351.74,170.54
24.39,0.0,1531.8,782.18,391.28
26.11,0.0,745.15,404.67,187.88
8.98,0.41,973.62,900.23,408.65
25.67,0.0,632.28,330.81,161.54
15.45,0.0,575.24,442.7,209.71
30.0,0.0,310.02,157.85,78.61
23.52,0.0,686.91,334.53,177.23
-11.76,3.24,337.42,1278.96,633.77
19.1,0.0,674.2,498.55,227.7
10.48,0.0,986.51,681.16,327.19
24.39,0.0,702.71,339.15,152.31
21.35,0.0,190.16,146.16,73.58
17.94,0.0,311.45,289.62,133.48
23.08,0.0,207.59,145.66,71.65
5.37,1.89,447.89,719.96,358.03
27.0,0.0,753.53,417.58,214.92
13.7,0.0,1045.08,716.77,346.55
12.05,0.0,574.41,486.3,247.01
22.82,0.0,392.71,197.11,103.1
14.47,0.0,223.04,295.3,148.01
24.54,0.0,457.09,256.64,134.42
10.3,0.0,742.4,661.99,335.78
-0.03,0.66,535.48,646.91,314.64
13.63,0.0,449.58,326.97,147.32
12.2,0.0,419.34,441.55,222.71
23.49,0.0,197.22,135.44,63.55
-14.55,6.92,733.12,1607.0,767.31
13.15,0.0,447.62,391.27,175.68
0.58,0.93,442.86,746.73,367.73
1.6,0.63,1004.34,1006.08,485.57
15.7,0.0,961.37,533.1,245.26
20.45,0.0,339.04,234.87,114.93
21.38,0.0,681.69,332.09,169.88
27.45,0.0,682.9,274.3,143.86
-0.37,5.72,277.17,1343.24,661.93
4.09,5.61,471.31,989.04,470.74
15.2,0.0,999.38,681.84,350.65
-5.68,1.89,417.19,881.88,464.56
1.2,5.75,634.23,1149.23,526.11
21.54,0.0,633.55,339.04,159.85
27.08,0.0,592.24,281.43,150.36
-6.01,9.49,476.55,1886.22,858.03
13.33,0.0,711.38,513.31,234.33
13.78,0.0,836.62,580.41,294.86
30.0,0.0,433.08,237.44,133.16
19.36,0.0,375.14,326.5,152.2
12.38,0.0,420.88,427.16,226.83
30.0,0.0,624.89,310.45,151.33
20.11,0.0,206.26,185.01,81.58
27.32,0.0,852.39,475.42,236.56
26.1,0.0,569.36,295.44,144.71
11.23,0.0,1181.08,832.83,413.75
13.93,0.0,502.14,426.91,217.94
23.35,0.0,983.36,628.99,307.22
30.0,0.0,374.59,171.02,85.5
5.11,3.85,668.18,1151.42,575.64
30.0,0.0,431.8,243.78,120.21
22.72,0.0,291.17,183.65,87.02
-1.79,7.96,661.93,1414.35,696.8
9.6,0.26,362.75,431.57,205.7
13.79,0.0,993.74,557.44,306.52
13.81,0.0,229.72,240.41,117.45
27.47,0.0,378.83,178.65,96.17
7.81,0.53,581.49,699.96,352.36
28.85,0.0,288.51,169.08,83.6
0.38,7.24,397.32,1345.22,621.69
6.1,1.12,970.53,917.49,453.74
19.78,0.0,900.45,528.57,270.73
27.27,0.0,218.06,110.01,55.57
-3.01,2.37,220.85,722.11,322.95
15.95,0.0,816.27,636.11,278.72
2.81,2.77,378.61,641.7,337.81
19.15,0.0,474.64,359.98,160.86
11.96,0.0,262.72,264.27,121.35
15.5,0.0,654.21,529.01,224.53
26.15,0.0,1467.04,638.48,322.34
19.79,0.0,1706.25,884.46,454.26
18.25,0.0,237.15,214.07,107.97
7.03,1.3,197.37,476.79,239.62
21.21,0.0,689.44,390.77,185.55
14.93,0.0,368.13,330.44,158.16
21.23,0.0,385.39,254.46,117.59
27.25,0.0,751.8,366.05,180.54
28.46,0.0,589.21,292.6,162.54
19.07,0.0,51.46,115.56,53.38
1.89,7.64,497.43,1443.5,742.09
6.63,0.88,357.04,543.55,258.2
15.48,0.0,230.9,299.24,142.47
28.33,0.0,1109.41,728.04,394.45
-4.62,2.12,625.57,991.33,453.36
25.65,0.0,548.99,266.23,137.07
11.63,0.0,470.56,408.41,213.69
30.0,0.0,776.35,388.72,195.32
7.09,0.81,784.81,659.29,337.77
30.0,0.0,599.05,266.0,135.8
15.83,0.0,1611.19,987.53,477.73
10.23,0.0,400.37,329.68,165.46
9.0,0.15,742.4,627.0,308.38
22.04,0.0,562.97,440.97,226.56
30.0,0.0,154.86,85.04,41.25
21.92,0.0,115.01,112.77,52.4
23.36,0.0,1263.33,622.27,338.39
12.89,0.0,377.58,400.7,182.85
9.32,0.14,1172.54,976.21,467.98
16.11,0.0,645.97,502.68,271.47
19.49,0.0,484.76,324.95,157.1
21.45,0.0,672.88,380.31,202.52
2.04,4.0,519.66,854.26,411.21
5.08,5.18,342.3,1089.57,533.99
23.19,0.0,809.61,538.0,265.41
23.35,0.0,451.75,237.35,121.81
2.42,1.78,1249.07,1087.05,522.38
30.0,0.0,284.61,134.83,70.17
11.56,0.0,428.63,370.85,188.54
6.97,0.93,442.91,523.76,263.61
19.51,0.0,1033.12,573.54,260.11
16.94,0.0,209.11,216.42,108.64
10.76,0.0,929.48,650.27,344.21
30.0,0.0,835.61,342.3,176.06
30.0,0.0,362.66,171.59,92.86
15.17,0.0,737.23,610.99,281.13
21.74,0.0,510.61,307.37,153.37
23.64,0.0,335.01,207.8,114.56
16.48,0.0,548.71,450.81,232.97
10.36,0.0,747.31,658.77,330.75
7.96,0.37,1094.65,791.24,365.34
4.95,4.01,381.17,1124.04,530.88
-3.19,1.16,524.26,755.65,361.13
17.73,0.0,1620.91,1054.46,534.33
23.46,0.0,373.0,224.88,114.53
11.1,0.0,774.29,612.8,315.13
9.33,0.39,128.83,320.56,155.04
14.43,0.0,1014.9,764.78,392.39
29.7,0.0,502.44,226.86,105.89
16.46,0.0,320.19,255.8,124.73
10.15,0.0,731.6,658.81,319.94
2.62,1.61,383.46,712.39,351.08
25.61,0.0,393.73,157.42,83.46
20.95,0.0,435.03,257.69,121.45
6.08,2.41,749.87,1113.4,536.15
5.56,0.21,655.19,679.29,344.67
2.18,8.39,492.51,1348.67,714.85
15.27,0.0,64.92,212.22,106.94
7.91,1.72,236.84,519.37,254.95
30.0,0.0,455.61,223.22,105.16
8.63,0.19,756.23,676.08,339.04
19.22,0.0,1606.07,762.77,388.29
30.0,0.0,516.84,251.26,119.45
13.31,0.0,383.69,376.28,189.37
2.73,0.92,453.73,728.37,349.55
23.5,0.0,738.98,407.59,205.71
18.31,0.0,586.76,339.76,166.22
12.88,0.0,1534.85,908.85,447.32
14.35,0.0,662.57,500.37,255.24
20.45,0.0,643.8,411.82,209.26
13.38,0.0,409.21,393.37,204.62
16.22,0.0,601.08,423.57,210.45
19.74,0.0,175.91,157.85,72.02
26.29,0.0,1195.37,647.93,341.56
19.74,0.0,384.36,235.79,116.64
27.73,0.0,735.89,376.82,192.64
21.27,0.0,211.48,135.97,68.49
26.06,0.0,873.61,426.91,209.87
7.9,0.39,1850.33,1161.32,620.94
-6.57,6.16,80.34,1200.2,611.24
23.02,0.0,384.06,177.24,80.9
14.14,0.0,269.5,300.32,143.35
11.96,0.0,492.3,476.62,223.95
30.0,0.0,428.56,267.37,123.99
17.66,0.0,979.13,623.89,313.58
5.18,0.23,526.15,591.02,291.68
11.03,0.0,630.17,633.01,304.56
8.35,0.2,743.04,710.66,343.42
11.88,0.0,654.88,489.53,229.87
24.42,0.0,260.82,147.77,72.51
6.87,0.48,794.62,815.97,408.19
13.88,0.0,351.11,337.33,165.45
30.0,0.0,1072.22,464.16,242.41
12.01,0.0,629.86,517.2,245.09
8.94,0.42,252.1,442.85,217.82
23.1,0.0,658.03,364.43,181.41
11.46,0.0,601.28,474.14,214.77
26.65,0.0,167.47,84.94,43.04
24.98,0.0,528.47,225.75,108.51
-4.09,1.66,720.06,952.63,476.83
10.71,0.0,1001.96,595.24,273.92
30.0,0.0,945.35,493.69,261.12
17.96,0.0,286.33,288.46,138.1
23.71,0.0,240.54,124.89,63.78
17.38,0.0,1419.82,727.03,403.06
20.33,0.0,356.25,254.33,132.96
19.39,0.0,359.75,254.66,124.94
16.29,0.0,736.09,527.41,267.86
1.64,1.44,141.69,559.74,257.0
28.03,0.0,540.52,260.05,135.62
8.92,0.25,314.59,466.99,231.52
15.51,0.0,1033.75,584.07,270.42
29.65,0.0,405.61,200.79,106.83
20.59,0.0,1247.01,692.82,367.39
16.42,0.0,696.16,462.24,215.83
5.87,1.13,217.0,457.51,227.6
27.95,0.0,685.62,272.96,143.83
-6.21,9.33,738.17,1757.48,881.95
0.1,0.26,988.04,775.47,375.4
15.26,0.0,896.75,587.6,271.87
13.96,0.0,458.07,422.01,223.87
-10.09,4.49,161.81,1245.22,611.81
21.05,0.0,959.0,517.51,273.32
17.85,0.0,521.1,352.58,165.2
23.01,0.0,538.62,303.21,145.62
10.99,0.0,689.37,597.57,281.14
14.77,0.0,942.94,562.91,271.02
6.35,0.25,335.4,478.29,254.53
6.72,0.96,812.88,832.89,399.62
30.0,0.0,554.8,254.1,118.1
16.59,0.0,537.66,372.79,172.28
10.66,0.0,704.1,520.85,268.79
11.76,0.0,569.26,470.31,228.71
-15.75,6.87,225.22,1392.32,637.36
12.39,0.0,405.48,408.59,209.29
30.0,0.0,214.86,103.09,50.33
-5.1,9.93,527.59,1628.34,819.72
14.83,0.0,202.45,241.57,120.4
8.03,0.77,886.2,729.9,325.36
-12.5,8.9,768.1,1948.87,923.01
13.08,0.0,605.84,506.28,277.02
5.96,1.4,467.27,701.36,302.32
6.51,0.7,825.79,672.61,338.19
22.07,0.0,1036.9,479.89,233.14
8.83,0.15,638.65,481.49,231.7
2.39,1.34,709.64,823.32,395.62
-5.75,5.96,332.07,1246.34,585.12
4.78,3.33,293.71,745.98,374.41
4.92,0.69,330.23,515.41,259.91
12.84,0.0,975.47,523.17,254.51
17.95,0.0,1147.05,619.41,319.56
2.79,2.01,986.73,930.18,419.68
18.59,0.0,554.49,408.4,214.96
15.58,0.0,763.1,510.18,238.61
30.0,0.0,467.11,246.4,118.28
22.87,0.0,851.76,460.09,226.08
17.02,0.0,427.0,338.93,166.43
21.33,0.0,604.62,326.41,163.47
16.05,0.0,1048.47,807.59,413.31
1.52,2.59,760.57,1040.5,496.67
27.89,0.0,429.33,223.24,111.17
15.53,0.0,696.47,562.32,274.78
4.7,3.82,499.55,933.12,476.3
0.76,1.83,1143.19,1025.21,560.81
6.31,0.16,559.52,575.62,277.76
11.23,0.0,693.82,506.0,255.14
20.68,0.0,329.34,248.93,125.91
4.23,1.65,202.81,604.76,298.65
8.07,0.51,1036.62,844.88,399.04
23.14,0.0,260.81,137.77,66.79
14.8,0.0,687.93,507.91,259.82
24.09,0.0,342.27,188.38,97.37
5.6,1.61,439.22,569.08,266.22
19.42,0.0,605.47,395.46,193.31
12.82,0.0,487.56,496.85,245.26
26.01,0.0,510.49,274.73,139.85
14.62,0.0,151.05,237.09,116.84
12.03,0.0,75.07,208.13,97.86
19.99,0.0,596.64,337.55,158.69
7.44,1.92,432.53,712.39,335.15
22.05,0.0,387.68,240.74,119.33
-2.49,2.38,383.97,747.76,368.06
22.27,0.0,253.1,161.25,75.1
17.98,0.0,804.05,538.93,269.39
15.59,0.0,975.02,578.44,315.64
0.76,5.35,168.17,1013.42,494.77
24.59,0.0,262.33,149.52,76.3
13.77,0.0,925.9,783.0,377.47
19.09,0.0,485.28,338.28,158.24
2.23,6.2,502.59,1076.93,549.84
17.64,0.0,1674.73,952.69,489.85
13.53,0.0,241.73,334.85,161.68
19.66,0.0,2042.86,1009.75,511.44
14.63,0.0,817.39,501.92,224.69
1.6,2.67,118.99,609.01,258.29
19.39,0.0,437.17,329.62,176.18
13.38,0.0,516.72,494.37,243.5
4.83,0.2,1059.13,843.11,413.63
26.8,0.0,464.43,231.56,112.34
1.15,4.3,366.05,878.27,445.0
7.4,1.88,911.5,875.6,443.5
21.35,0.0,342.38,200.33,107.7
30.0,0.0,272.85,143.67,73.45
15.88,0.0,186.45,245.43,120.81
10.91,0.0,936.15,763.32,373.25
27.11,0.0,427.11,212.37,107.61
2.83,4.17,1353.38,1546.54,786.56
22.47,0.0,384.42,217.32,109.63
13.66,0.0,716.21,597.91,297.36
6.84,1.83,1119.74,806.27,384.52
20.64,0.0,243.96,180.78,91.3
8.04,1.55,232.65,549.4,259.12
-0.63,6.22,640.19,1394.15,715.62
12.0,0.0,228.95,298.76,144.67
11.85,0.0,581.02,473.56,232.86
11.05,0.0,442.09,424.47,203.53
18.05,0.0,189.28,239.83,114.24
-3.08,9.89,316.12,1519.58,714.47
23.53,0.0,815.54,433.47,220.64
29.61,0.0,628.27,276.8,133.25
8.32,1.05,1181.87,885.76,438.27
10.39,0.0,441.71,412.76,208.18
30.0,0.0,37.34,50.0,22.88
23.73,0.0,963.74,462.27,223.88
27.99,0.0,466.67,212.06,104.69
10.46,0.0,196.13,287.09,137.62
12.13,0.0,640.43,494.93,244.23
6.15,2.28,642.33,841.11,400.22
19.28,0.0,747.47,495.28,247.52
15.83,0.0,222.84,198.23,94.12
30.0,0.0,335.04,145.93,72.21
6.58,1.24,361.7,540.2,273.86
20.79,0.0,464.91,281.36,138.82
24.35,0.0,514.75,270.98,141.45
18.51,0.0,384.23,225.98,113.54
4.52,0.52,616.47,804.87,401.42
4.66,2.4,460.9,822.94,355.55
16.43,0.0,1574.02,954.4,470.23
9.91,0.09,293.66,452.97,215.52
24.55,0.0,678.88,296.19,146.65
18.68,0.0,401.47,250.11,128.23
-9.8,19.88,468.31,3074.96,1453.1
0.85,3.14,195.29,763.59,383.85
17.22,0.0,1042.93,659.26,330.23
16.0,0.0,771.96,590.32,318.98
8.02,0.54,647.76,661.4,345.31
26.83,0.0,975.06,480.07,235.7
6.5,1.98,231.49,770.2,368.33
8.77,0.47,495.76,642.39,286.02
14.69,0.0,629.56,520.99,259.3
14.43,0.0,484.77,375.61,183.64
-4.37,3.56,1176.64,1172.64,536.98
11.69,0.0,904.0,651.81,305.63
30.0,0.0,748.4,383.27,181.32
21.39,0.0,415.99,252.05,119.97
6.03,2.04,682.14,679.13,356.96
20.94,0.0,497.68,287.27,143.85
14.39,0.0,676.85,533.75,254.33
12.97,0.0,886.66,739.85,341.99
24.13,0.0,469.71,226.69,121.53
12.71,0.0,1007.5,797.95,395.57
17.99,0.0,215.5,269.89,144.04
18.6,0.0,568.53,382.44,193.3
14.03,0.0,257.96,312.08,155.19
21.04,0.0,368.39,214.37,101.65
20.56,0.0,207.96,164.75,84.86
10.23,0.0,513.46,538.95,260.92
30.0,0.0,623.24,351.95,179.72
15.9,0.0,538.95,419.79,208.05
19.36,0.0,530.9,327.03,154.83
19.28,0.0,532.3,334.06,160.71
30.0,0.0,143.07,70.93,33.1
17.07,0.0,510.03,428.97,204.79
18.39,0.0,400.05,333.54,156.8
-1.61,8.76,433.12,1338.54,652.6
11.72,0.0,437.06,398.95,214.31
3.73,0.95,1294.76,1027.16,504.69
30.0,0.0,347.58,178.63,85.96
10.02,0.0,652.88,593.31,277.67
13.06,0.0,205.13,253.31,121.06
4.6,2.07,689.02,889.92,415.69
0.02,1.88,609.82,1002.84,462.41
5.05,1.53,245.13,547.82,288.22
30.0,0.0,262.6,106.19,53.53
19.78,0.0,397.89,285.77,137.5
28.88,0.0,651.85,309.13,154.53
14.53,0.0,440.94,337.63,164.8
12.48,0.0,1304.51,950.79,456.09
26.1,0.0,238.4,108.32,57.34
3.36,0.86,1007.69,990.67,452.94
4.16,2.13,1001.63,1087.02,498.92
8.33,1.73,1556.49,923.09,466.9
15.86,0.0,686.67,429.39,213.78
19.14,0.0,554.45,321.54,160.07
29.46,0.0,938.39,503.46,233.48
10.35,0.0,219.45,347.41,158.26
0.13,3.96,754.07,961.18,485.81
30.0,0.0,213.59,91.55,51.54
-2.37,10.74,340.63,1693.79,800.06
24.7,0.0,605.38,260.59,146.76
13.96,0.0,185.17,235.47,121.03
26.43,0.0,481.98,259.12,121.71
3.44,1.84,595.14,853.78,448.74
-2.43,6.83,235.65,1277.9,611.04
6.62,0.26,352.4,464.5,209.4
12.07,0.0,147.58,196.61,91.35
11.97,0.0,468.24,473.32,219.25
15.64,0.0,1164.26,718.8,335.79
12.98,0.0,314.85,376.41,185.87
8.6,0.81,289.28,423.25,199.19
7.79,1.07,351.79,540.63,280.61
8.23,1.36,112.12,413.73,193.57
17.14,0.0,554.23,349.44,171.58
27.21,0.0,1083.92,480.38,236.61
16.64,0.0,555.51,411.26,199.42
24.19,0.0,169.22,93.83,48.41
15.37,0.0,382.64,306.63,163.13
24.6,0.0,104.81,52.68,26.42
8.77,1.45,1284.67,1252.71,646.58
3.42,2.32,1121.4,1195.54,562.02
22.38,0.0,1102.82,562.41,278.9
8.78,0.33,713.16,599.46,290.64
13.08,0.0,997.19,680.81,339.06
0.06,2.92,598.19,1050.42,514.56
25.43,0.0,1215.58,527.59,270.66
-3.53,11.72,860.61,1987.27,1017.48
18.72,0.0,293.59,267.84,125.04
7.79,0.62,622.31,488.79,215.31
19.16,0.0,288.42,203.53,105.81
25.65,0.0,666.45,313.94,155.32
25.6,0.0,1494.74,730.4,361.03
12.81,0.0,986.05,691.92,329.46
3.39,5.1,959.72,1339.23,677.51
