energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
16750.8,22.46,5.32,415.46,24,11113.67
4595.84,4.43,1.55,135.95,8,2221.5
2506.56,11.36,0.62,459.32,12,1549.71
5128.24,7.48,0.48,157.03,12,2654.8
8254.62,14.64,0.77,214.13,16,4952.76
5493.47,4.43,2.01,250.35,8,2948.62
2990.54,5.92,2.28,57.78,8,1590.29
6628.59,6.65,3.31,146.61,12,3363.83
7089.7,8.38,0.97,75.46,12,3939.49
8097.25,9.83,1.51,450.65,16,4630.47
4312.66,11.71,2.1,721.38,12,2795.79
4692.4,4.83,2.3,443.02,8,2470.52
2991.37,7.19,1.4,272.41,12,1614.0
16483.84,22.01,2.38,533.26,24,11376.68
19531.71,22.27,0.57,11.93,24,12948.18
13943.53,8.28,0.25,153.76,16,8052.49
8561.7,8.57,5.59,74.1,12,4824.87
2651.49,6.31,1.5,393.58,12,1504.84
2185.32,6.98,1.21,156.22,8,1119.19
9751.29,15.75,1.12,237.65,16,5159.48
2106.44,5.61,0.7,664.24,8,1223.7
5333.55,4.97,0.38,651.72,8,2735.02
2670.86,6.0,0.71,249.8,8,1343.85
5298.06,6.54,6.68,133.34,12,2904.33
3984.85,10.52,0.12,241.51,12,2268.92
5913.08,12.4,0.91,235.11,16,3435.03
8829.74,13.7,0.38,437.73,24,6043.77
7030.94,23.32,5.09,342.91,24,5148.33
6809.0,7.85,0.56,345.31,12,3812.21
7334.1,6.28,0.08,199.27,12,3937.26
14609.79,21.8,3.54,410.84,24,9463.57
3812.15,10.87,2.65,197.54,12,2102.39
10938.02,15.68,0.2,402.31,24,7995.93
5118.76,7.57,0.35,942.47,12,3172.69
4845.85,11.01,2.06,219.47,12,2480.14
7975.61,22.34,1.11,307.48,24,5294.13
18085.89,11.49,1.83,451.34,12,10126.43
9749.79,14.3,1.88,1136.22,16,6113.69
3542.8,12.16,0.17,200.07,16,2095.56
15140.49,21.32,2.22,408.37,24,9920.69
5795.25,14.23,2.92,554.34,16,3648.36
5758.16,15.05,1.83,230.06,24,3725.87
15457.68,17.73,0.68,361.66,24,9074.65
5228.29,11.37,4.71,300.89,12,3167.94
6845.26,12.26,3.02,128.83,16,4055.58
13780.17,18.34,0.53,290.3,24,8582.87
5802.63,6.3,1.67,119.77,8,3033.81
2683.38,6.64,0.17,495.68,8,1557.92
6202.42,8.31,0.19,397.78,16,3639.9
5805.43,11.93,1.5,148.2,12,3011.72
16707.54,23.38,3.38,134.85,24,11286.51
5616.92,4.55,1.28,301.9,8,3072.77
6096.06,22.84,0.07,484.79,24,4068.31
5609.58,10.77,3.55,260.0,16,3557.99
9519.52,9.69,3.45,187.75,16,5488.43
6340.8,8.54,0.48,159.14,12,3224.75
5011.92,6.7,0.17,263.22,12,2785.62
2488.24,5.43,0.87,268.57,8,1241.46
7632.21,8.47,0.01,171.83,12,3788.75
1702.79,15.17,0.71,451.75,16,1218.31
5352.77,8.07,0.06,977.22,16,3380.9
9584.76,11.51,0.61,122.8,16,5119.77
6136.46,7.13,0.29,499.05,12,3661.03
4979.52,9.94,1.39,304.15,16,3085.53
7091.09,7.31,6.0,183.67,12,4208.63
2061.25,6.66,0.84,286.4,8,1019.97
3494.27,4.17,0.72,833.27,8,2050.97
9299.15,4.11,0.28,103.31,8,4420.19
4420.35,4.22,0.81,16.85,8,2134.9
8723.04,8.55,0.82,380.77,16,5220.18
15764.93,17.3,1.2,413.77,24,10288.58
15644.83,14.09,2.72,417.16,24,10597.97
5788.82,6.91,4.5,137.58,8,2999.72
6606.99,7.06,1.5,558.4,8,3346.29
7672.47,8.69,1.07,629.9,12,4501.82
5926.03,15.64,1.1,294.82,16,3094.75
5923.89,10.19,1.09,598.63,16,3081.04
3040.53,6.92,2.25,131.56,8,1615.88
4411.43,6.64,2.78,354.61,8,2299.72
3201.58,8.22,0.72,464.16,12,2019.14
7470.04,15.22,0.34,766.75,16,4332.36
5582.14,6.05,2.34,249.11,8,2830.23
3256.24,8.6,2.37,672.22,12,1961.81
5616.73,9.94,7.86,549.46,16,3816.56
6056.21,6.73,2.54,123.1,8,2961.74
16058.18,22.17,1.97,146.15,24,11085.44
10009.2,10.48,4.74,235.47,16,6147.08
5927.94,9.69,2.88,142.51,16,3490.74
5562.27,10.02,2.35,157.91,12,3082.35
13220.08,15.47,0.42,566.29,24,9647.39
7427.69,10.61,1.0,544.0,16,4506.11
8449.02,12.49,2.34,92.84,16,4462.17
12404.85,23.72,0.08,179.39,24,7999.18
10699.52,16.75,7.33,225.03,24,7466.43
4251.59,11.66,0.13,300.1,12,2363.08
11329.68,8.28,1.45,110.39,12,5707.06
6398.85,9.75,0.13,523.97,12,3385.45
4535.76,4.86,1.15,480.18,8,2201.28
10312.63,19.83,0.3,109.81,24,5870.98
4411.2,7.69,0.67,308.07,8,2106.52
6120.15,21.51,0.38,157.48,24,3750.0
9441.62,13.0,0.31,233.35,24,6486.0
5940.02,6.63,0.17,406.88,12,3101.3
3377.3,5.75,0.4,378.97,8,1810.79
11882.2,14.21,0.51,240.31,16,6894.26
4482.67,8.86,0.66,904.07,16,2819.31
4186.4,4.99,1.64,358.84,8,2296.86
3288.27,9.84,0.41,155.91,12,1845.6
8885.42,10.41,3.38,224.75,16,5042.77
19321.22,17.57,0.24,44.82,24,11481.96
5417.62,10.1,3.52,267.75,16,3417.52
5397.77,12.61,2.02,323.07,16,2885.85
5910.92,9.87,0.65,220.41,12,2981.55
5480.79,7.31,2.13,475.28,8,3109.9
2940.19,5.25,0.21,113.5,8,1393.56
7332.85,15.25,1.85,118.67,16,3754.26
5368.87,23.52,3.42,295.1,24,3876.48
22811.32,15.13,0.6,488.04,24,14974.85
7675.26,8.7,0.59,318.12,12,3946.04
3629.42,7.6,1.93,244.75,8,1805.34
7440.05,9.88,1.62,6.08,12,3598.15
7002.41,20.04,0.47,31.31,24,4718.67
4584.37,11.2,0.56,364.08,12,2522.05
10410.56,13.86,1.37,64.03,24,6671.13
4115.31,9.17,0.63,179.31,16,2400.83
2809.46,7.96,0.38,485.13,8,1658.88
8979.54,11.36,0.38,187.05,16,5182.7
12641.04,23.16,0.0,243.74,24,7436.23
4242.55,13.36,0.2,275.39,16,2392.02
8046.82,14.7,0.12,42.84,24,5136.26
6906.72,8.82,0.28,441.21,12,3568.97
2309.95,5.1,1.05,284.25,8,1218.79
4306.11,6.58,4.31,467.43,12,2471.56
9623.93,8.06,0.0,401.56,16,5349.6
13664.22,19.48,1.81,121.32,24,8774.99
13083.86,20.87,1.16,37.61,24,8382.05
22224.4,21.37,0.35,264.18,24,13175.85
9462.74,6.19,3.03,558.22,8,4773.84
2440.35,10.66,3.85,41.86,12,1458.75
4451.55,8.05,0.19,181.1,12,2355.64
18926.9,20.32,4.18,273.58,24,13762.47
1736.4,7.48,0.21,278.54,12,1017.15
6087.77,10.0,1.01,678.43,12,3219.99
2895.49,15.42,0.16,36.85,24,1841.65
6443.44,19.65,0.22,105.97,24,3707.05
3412.52,6.12,3.71,548.51,8,1861.26
3779.3,5.52,2.0,179.84,8,1785.55
3839.15,9.45,0.03,196.71,12,2056.46
14764.41,16.72,0.47,90.3,24,8722.96
1996.42,9.29,8.23,427.91,12,1470.96
3505.95,6.69,3.85,26.11,8,1780.55
20372.45,16.54,0.95,298.19,24,11378.0
2841.46,7.79,4.34,671.81,12,1944.03
13330.67,9.88,0.3,79.89,16,7397.96
9232.6,6.61,1.52,188.88,8,4190.13
4080.42,8.68,0.14,50.54,12,1984.06
7124.09,11.59,1.91,166.33,16,4226.14
2862.69,14.16,2.14,22.64,16,1631.32
12505.89,23.24,0.09,140.68,24,7852.36
15840.83,16.81,1.28,534.73,24,9622.53
3987.92,9.65,0.38,71.87,12,1978.07
6725.11,7.7,0.28,563.36,8,3504.65
9502.84,9.17,3.27,73.43,12,4686.41
4814.42,14.42,0.95,606.45,24,3403.31
3607.81,6.53,4.84,183.33,12,2062.85
10364.14,9.04,1.93,489.46,16,6727.01
3556.67,4.98,3.75,185.54,8,1978.53
9894.32,15.9,0.67,642.57,16,5628.4
12373.33,8.31,2.87,145.91,12,6764.22
10993.08,14.39,1.21,109.32,16,5837.79
4920.54,5.21,0.98,223.94,8,2589.91
3659.2,6.93,0.9,175.83,12,1923.35
5418.35,7.87,1.76,499.12,8,2641.44
4014.76,7.9,0.77,250.52,12,2123.68
2371.02,6.18,1.03,316.95,8,1206.28
4948.0,8.82,3.2,15.17,12,2455.06
9633.48,5.83,2.31,147.65,8,4842.65
26067.94,19.55,3.71,657.51,24,16743.44
1984.65,6.61,0.61,211.81,8,1029.79
17743.84,20.85,0.03,193.1,24,11607.0
3869.19,5.36,0.24,183.2,8,2056.93
6481.24,8.44,2.21,302.26,12,3421.22
7946.12,15.64,1.24,459.09,16,4357.25
5368.55,5.84,1.88,76.77,8,2720.47
8891.18,19.97,0.85,390.06,24,6689.62
8795.31,9.02,2.02,659.85,16,4842.77
4748.05,10.56,0.18,608.28,12,2746.89
10884.43,16.2,0.12,66.02,24,6646.2
4150.51,5.07,1.64,116.49,8,1880.56
15473.27,15.83,0.0,292.45,16,8735.72
5343.22,6.93,2.15,114.42,12,2840.14
16955.05,18.26,0.73,121.66,24,11831.35
5544.66,9.45,0.25,692.17,16,3328.01
5712.94,8.54,1.61,502.57,12,3293.52
5649.49,20.25,1.75,242.43,24,3999.39
16067.46,13.91,0.43,100.37,16,9340.9
6372.69,8.01,1.55,970.57,16,4109.13
2552.73,8.86,1.27,135.24,12,1367.9
4099.84,4.99,6.91,37.18,8,2052.89
3241.7,7.9,0.7,126.92,8,1773.01
2868.4,4.75,3.8,369.22,8,1679.28
4761.95,9.55,3.41,19.25,12,2720.27
2975.8,8.52,4.22,186.26,16,1927.08
5472.17,4.04,1.36,568.93,8,2855.68
2943.89,5.25,1.66,353.08,8,1650.11
14639.1,21.37,2.15,226.1,24,10059.61
8825.09,18.09,1.99,142.84,24,6150.93
3762.59,10.09,0.71,137.67,12,2077.53
14423.03,14.71,0.55,85.99,16,8834.17
4797.21,7.45,1.02,53.17,8,2269.34
8246.77,22.6,1.98,46.16,24,5443.47
7002.75,9.18,0.28,86.85,12,3761.31
10225.25,12.04,0.81,255.58,16,6238.18
19995.15,13.56,1.51,296.63,24,11982.01
3961.03,5.18,0.47,238.14,8,1931.87
6130.05,11.4,1.06,560.34,12,3423.56
7203.73,11.01,1.12,654.87,12,3846.65
3106.79,7.85,1.25,5.05,8,1502.26
11048.79,6.36,6.81,216.03,12,5597.82
2513.0,7.79,0.52,63.9,8,1420.11
7266.27,9.78,0.99,187.08,12,4171.14
7675.29,15.34,1.02,449.42,16,4598.4
6417.94,7.7,1.66,138.06,12,3303.39
24270.17,22.57,0.52,139.59,24,15896.14
20429.3,18.77,1.72,370.27,24,12796.05
1670.21,4.73,1.71,278.03,8,879.19
5461.27,14.77,0.63,428.71,24,3446.16
4118.23,15.71,0.64,205.88,16,2377.75
1823.39,5.24,0.08,127.81,8,951.05
7260.31,11.28,2.98,303.18,12,3731.58
5704.52,6.38,1.42,141.52,12,2960.15
11073.79,13.69,0.99,170.75,24,7229.62
9024.55,11.44,0.52,238.55,12,4879.07
5839.3,14.11,1.14,722.97,16,3384.4
6883.27,9.54,0.28,382.18,12,3837.79
5917.46,17.85,0.63,488.04,24,4106.79
23556.59,16.14,0.99,380.64,24,15373.89
8511.39,12.82,1.34,404.68,16,5190.97
4850.1,4.83,0.87,197.74,8,2316.91
4762.38,7.06,2.65,181.88,8,2370.27
11254.21,12.13,0.78,302.13,24,7229.29
4800.94,4.42,1.66,404.72,8,2549.1
7168.71,6.36,1.19,235.09,12,3695.67
4612.68,8.77,1.63,247.99,16,2643.62
7319.85,4.66,0.98,39.51,8,3343.9
2936.82,7.65,0.74,118.53,8,1357.74
9934.82,20.59,4.93,869.36,24,7286.55
11552.21,11.62,3.7,181.12,16,6205.41
5148.4,4.12,0.25,803.35,8,2600.04
3258.07,12.63,2.75,163.67,16,1722.71
5680.81,5.53,1.01,632.22,8,2723.85
12553.61,11.56,2.27,233.94,16,7185.82
10677.6,19.58,1.41,491.21,24,6314.85
1870.48,11.46,0.28,697.05,12,1230.17
9935.74,11.59,2.31,155.47,12,5156.96
5560.57,6.8,0.39,520.99,12,3053.29
13343.65,9.72,2.32,380.42,16,7771.07
4583.74,6.9,0.87,187.94,8,2171.97
3501.97,4.26,1.35,309.1,8,2043.58
3776.68,8.79,0.16,118.52,12,1845.15
4214.04,6.85,1.05,307.68,8,2266.29
8304.0,17.22,1.24,1230.47,24,6320.49
5086.81,6.94,0.67,196.3,8,2799.02
2904.25,6.07,0.23,280.49,8,1589.71
10934.45,7.92,0.85,175.46,12,5681.18
4810.2,12.99,0.23,133.35,16,2676.09
13404.43,15.91,1.32,546.81,16,7422.1
9387.8,10.02,2.42,433.22,12,4633.26
8804.62,11.23,0.25,175.8,16,5198.03
4853.62,7.51,2.92,143.2,8,2559.2
9889.61,10.82,1.1,334.77,16,5763.17
6603.81,15.25,1.22,289.88,16,3918.99
3873.04,11.71,0.03,528.83,12,2347.37
20303.73,20.11,0.98,144.85,24,12288.12
6145.04,22.58,1.37,332.39,24,3623.38
14763.39,19.73,0.59,141.35,24,9633.97
11580.5,13.32,0.16,570.51,16,6636.19
9826.77,7.25,1.09,338.82,12,5308.05
6483.09,10.8,1.2,51.48,16,3773.03
4190.4,9.35,0.03,178.89,12,2269.14
7632.69,16.84,0.31,655.66,24,5416.69
5076.78,7.81,4.36,131.26,12,2704.75
8935.29,8.63,0.09,479.08,12,4697.49
13673.75,12.49,0.71,955.26,16,8586.61
3628.04,8.07,0.56,357.41,12,2041.06
2236.17,4.53,1.01,184.51,8,1171.6
3987.65,6.16,2.02,106.12,8,2048.31
7666.06,15.74,0.95,308.74,24,5517.19
12670.12,22.47,0.37,269.66,24,8263.99
5207.92,4.54,0.78,414.3,8,2642.88
9532.94,7.69,2.34,322.03,12,5090.83
7861.84,9.97,1.07,78.55,16,4355.12
9236.96,9.5,3.56,388.15,16,5568.96
4222.21,10.97,1.7,426.5,16,2593.81
8457.77,7.04,0.35,111.04,8,4103.93
11911.48,8.44,0.23,160.37,16,6891.82
14991.09,16.07,1.46,237.04,24,9685.94
8470.97,11.94,7.23,107.83,12,4366.96
13464.54,15.45,1.31,288.2,24,8748.54
7096.89,19.0,2.16,810.29,24,4846.78
7209.17,5.9,1.3,146.76,8,3555.13
4965.58,6.54,1.14,343.62,12,2679.79
1919.81,4.92,3.46,672.61,8,1249.54
6312.58,6.75,3.08,187.43,8,3176.19
6778.57,7.48,0.54,454.62,8,3309.89
3308.51,4.1,2.12,42.04,8,1639.81
7740.73,5.86,3.92,153.96,8,3733.47
4027.69,8.08,0.33,445.13,12,2282.67
15436.75,9.48,0.35,194.55,16,8887.25
4618.6,4.11,0.81,297.76,8,2492.86
9350.84,20.59,4.5,684.71,24,6493.45
4172.92,4.47,0.05,353.44,8,2073.94
12842.85,10.01,0.63,257.41,12,7104.39
5926.24,7.36,2.04,530.47,8,3310.01
10196.61,9.84,0.4,105.11,12,5395.07
7429.97,6.09,1.24,194.98,12,4225.63
4563.5,5.0,0.07,195.13,8,2273.25
3282.52,8.8,6.48,330.98,16,2417.26
4919.42,11.11,0.8,210.05,16,2868.31
6347.82,4.23,1.46,426.51,8,3407.82
3241.95,6.48,4.51,423.71,8,1806.82
2603.23,10.8,0.58,152.16,12,1347.75
13446.78,14.55,0.72,411.44,16,7308.18
11634.93,22.44,1.22,182.97,24,7794.09
16040.69,10.05,1.72,82.49,16,8964.75
6256.03,6.49,1.39,23.67,12,3038.79
9236.98,11.32,5.34,163.99,12,4707.25
9653.71,13.69,1.16,601.76,16,5723.82
7403.69,15.62,0.71,41.67,24,4711.9
2294.92,6.32,0.66,233.35,8,1196.58
1997.78,7.73,0.57,356.35,12,1192.47
9829.62,10.2,3.08,264.93,12,4844.43
2912.24,15.84,1.43,72.5,16,1601.23
17440.9,15.16,2.19,582.47,24,11108.48
5706.57,17.52,0.34,374.89,24,3638.01
2933.55,6.35,0.28,388.05,8,1576.35
5371.66,8.35,2.4,369.49,12,2938.85
6046.8,6.14,0.1,161.42,8,2896.72
12806.59,13.18,2.27,382.93,24,9067.94
1448.03,6.88,0.49,78.88,8,672.42
5186.51,9.43,0.04,120.97,12,2831.19
5417.92,8.68,5.15,140.38,16,3442.95
7009.95,10.17,0.28,313.13,12,3723.99
4005.32,6.39,0.54,442.67,8,2041.71
15046.1,16.65,0.87,161.62,24,9674.63
6733.96,9.83,0.32,187.48,12,3562.87
22367.5,14.49,0.36,145.57,24,15206.91
26927.4,17.72,3.68,402.59,24,17435.95
7415.94,15.5,0.29,242.8,16,4134.89
5695.54,4.7,0.51,248.04,8,2811.7
13165.09,19.89,0.22,276.74,24,8873.3
3497.6,10.72,0.33,204.09,12,1886.67
6922.1,7.84,6.04,761.69,12,4048.14
1827.49,9.15,1.82,67.42,12,951.27
10279.07,17.16,0.69,368.86,24,6429.39
1967.09,4.35,0.99,46.88,8,911.91
3362.25,8.13,3.17,239.94,16,2053.49
3159.56,5.45,2.62,64.1,8,1700.96
2450.72,8.03,5.53,456.5,12,1592.11
8442.28,5.1,3.53,158.38,8,4311.23
9304.09,13.43,0.4,99.9,16,4645.7
31152.59,11.29,0.84,180.09,16,18205.88
7500.67,11.81,0.24,615.37,12,4229.15
2397.36,5.32,0.72,260.17,8,1204.62
3735.26,6.95,0.04,175.99,8,1763.4
4701.02,9.1,1.31,26.02,12,2538.23
9366.82,22.59,0.45,311.15,24,5916.67
4268.99,21.56,1.51,555.38,24,3064.21
13665.95,9.65,1.45,135.47,16,7545.19
4805.62,7.09,2.48,154.02,8,2332.67
4844.84,4.91,3.04,72.34,8,2207.5
4376.15,4.41,2.52,138.49,8,2230.46
4400.9,7.37,0.5,232.09,8,2137.95
11913.73,14.41,1.11,149.42,24,7317.37
3691.87,8.29,3.75,30.6,12,1987.23
6866.87,12.62,2.35,46.36,16,3771.02
7165.48,10.09,0.57,394.26,12,3736.29
24819.17,13.74,0.94,677.72,24,16453.21
4722.94,4.32,2.08,467.03,8,2528.8
5830.11,12.92,0.08,57.12,16,3158.38
17594.49,13.47,2.77,150.25,16,9691.03
13370.03,14.86,0.41,130.66,16,6929.07
12887.2,17.21,3.5,122.88,24,8269.73
827.1,4.78,2.94,850.78,8,857.41
8344.76,7.89,0.44,493.99,12,4878.98
6982.37,13.08,10.55,944.31,16,4119.47
4144.26,4.74,0.89,194.92,8,2085.52
3413.69,7.65,0.38,255.37,12,1732.4
15421.17,23.44,0.15,418.57,24,9694.98
11277.66,22.45,0.42,388.1,24,6869.31
4787.82,9.95,1.91,80.46,12,2565.07
5564.43,11.31,2.65,69.4,12,2911.56
6755.47,7.56,2.18,377.17,8,3274.03
2250.07,4.5,0.9,274.09,8,1180.12
8377.8,14.49,0.92,506.59,16,4817.26
5785.53,10.6,3.44,108.56,12,3199.14
2164.86,7.08,3.48,477.46,8,1342.62
9637.85,11.82,1.1,851.79,12,5088.84
7119.39,7.37,1.67,179.83,12,3559.3
4206.89,16.16,0.74,232.15,24,2913.93
4390.77,10.13,0.34,133.12,16,2451.45
3824.09,7.15,2.38,235.92,8,2031.45
6023.86,10.0,3.43,334.42,16,3634.94
4501.53,19.07,3.04,319.09,24,3346.29
5608.27,17.38,0.56,34.04,24,3709.86
4233.11,4.2,0.0,160.31,8,2098.76
8449.6,23.48,0.16,264.71,24,5646.49
8358.45,8.47,0.13,38.26,12,4636.11
11645.81,21.37,0.62,457.12,24,8396.09
7093.67,16.85,0.34,251.6,24,4681.67
5777.12,4.32,1.7,279.39,8,2761.33
6482.61,7.61,0.11,19.44,12,3347.15
11787.06,19.94,0.4,212.52,24,7392.99
1847.46,8.99,2.72,262.35,16,1249.72
12823.02,13.78,0.94,542.12,24,7315.78
2435.46,4.7,0.12,696.42,8,1413.49
8017.89,10.86,5.87,144.82,16,4598.8
2096.63,14.04,2.96,288.34,16,1448.02
3492.71,7.97,1.86,512.85,8,1753.26
4052.3,11.05,0.2,98.38,12,2153.7
7778.83,20.01,0.33,150.89,24,5533.33
9407.03,5.89,2.45,257.76,8,4764.19
2762.67,7.81,1.1,152.95,8,1385.18
3030.36,7.92,0.66,256.22,12,1766.99
9259.34,20.72,1.79,186.22,24,6521.4
13539.43,15.84,0.07,311.02,16,8001.42
15751.98,23.71,3.75,282.3,24,10324.0
9345.69,9.57,0.16,300.76,16,5313.26
13112.38,21.4,1.73,60.48,24,8444.48
10104.87,14.88,0.25,49.55,16,5733.89
10933.82,14.46,0.61,142.23,24,6754.98
8008.23,9.79,0.14,129.16,12,4106.24
8785.39,11.0,2.38,177.64,12,4209.36
8751.01,13.83,1.63,97.71,16,4986.75
3173.3,6.75,0.29,263.03,8,1680.6
6583.15,11.27,0.88,464.5,12,3254.02
10514.25,20.14,5.33,129.06,24,6707.1
6604.28,8.28,1.15,553.1,12,3406.0
8668.86,9.69,1.08,390.74,12,4788.12
4617.38,12.67,0.73,83.03,24,3123.69
7902.52,15.74,0.13,347.41,24,4715.71
3635.32,10.03,0.45,94.25,12,1955.91
11171.75,9.77,2.84,249.44,16,6055.71
21118.03,23.86,4.82,93.07,24,13219.85
1866.49,5.98,1.8,368.39,8,1040.49
3914.6,10.24,0.69,96.89,12,2079.98
13090.81,10.6,0.17,192.51,12,6745.33
7488.86,14.19,0.13,253.16,24,4802.95
6213.97,8.1,0.7,233.2,12,3367.17
2645.85,6.35,0.7,402.13,12,1494.69
9079.02,12.33,0.07,524.48,16,5103.27
7443.91,9.44,0.43,195.46,16,3783.22
5333.87,15.49,0.96,221.35,16,3015.21
6827.73,19.19,0.02,202.74,24,4302.95
10675.61,13.15,1.12,224.43,24,7171.57
15952.8,15.77,0.64,171.05,24,9750.45
10559.09,9.55,1.41,475.08,12,5598.59
8743.05,8.81,1.53,426.5,12,4854.76
8368.41,11.43,1.44,209.05,12,4565.38
3972.43,13.53,1.78,411.04,16,2488.14
12743.27,13.52,0.59,416.0,24,8514.29
5446.15,20.65,2.06,176.18,24,3790.85
10806.19,17.58,0.91,411.52,24,7118.84
1005.73,4.54,7.84,396.82,8,833.5
23204.28,10.73,1.47,252.3,16,13555.09
5321.24,7.42,0.36,441.14,8,2461.57
4246.72,4.7,0.43,95.16,8,2172.13
10321.46,14.25,1.28,427.82,16,6050.22
3180.34,7.26,4.23,155.19,8,1868.0
3800.8,10.31,0.06,137.41,12,2160.91
18476.32,14.72,1.13,97.63,24,11654.66
2911.12,4.97,1.56,123.63,8,1601.38
2897.32,11.18,0.41,31.24,12,1598.17
9402.1,6.74,2.82,149.39,12,4678.37
3822.05,15.15,0.37,333.25,16,2231.2
4916.48,10.61,0.34,602.86,12,2852.35
5143.95,22.98,2.53,215.51,24,3487.29
5611.95,9.4,3.3,571.8,16,3387.96
2985.9,8.7,0.8,261.48,12,1547.12
3407.66,15.78,0.07,190.11,16,1912.97
5665.49,6.08,4.63,183.96,8,2647.72
3204.44,6.54,0.88,356.57,8,1670.0
5116.27,7.4,0.05,353.5,12,2666.99
5236.22,7.42,2.01,340.27,12,2841.28
5750.21,15.08,2.85,296.76,16,3624.07
7112.69,15.5,0.94,129.66,16,4183.14
8729.9,16.72,0.84,401.5,24,5931.82
4114.01,7.54,0.02,431.2,8,2034.28
6138.45,7.47,0.81,588.73,12,3705.1
20442.41,18.03,0.81,326.27,24,13287.69
6431.37,9.4,6.51,276.78,12,3709.36
14171.49,8.93,0.75,542.94,12,7264.56
10226.65,22.59,0.96,39.38,24,7007.14
3707.85,6.06,1.58,190.35,8,1741.08
15268.07,13.79,0.25,1121.31,24,10133.28
6734.09,5.05,0.8,191.89,8,2993.69
5454.31,10.49,1.72,172.82,12,2811.87
6011.12,11.13,2.44,117.77,16,3762.19
4607.69,4.33,1.01,201.55,8,2419.37
12023.35,16.65,6.77,568.66,24,8156.68
4404.22,5.8,0.01,456.79,8,2332.12
3717.73,6.46,2.55,371.19,8,1842.74
5578.22,6.33,0.12,91.01,8,2701.94
6148.03,6.03,2.35,190.45,8,3249.3
9741.63,12.68,1.06,197.5,24,6293.98
5245.2,7.71,0.66,194.85,12,2588.26
5941.61,8.96,2.16,257.74,12,3450.22
11423.59,23.56,1.47,362.12,24,7665.19
14245.53,22.48,2.95,483.83,24,9003.05
8007.46,22.59,0.17,136.74,24,4762.94
5363.62,6.77,0.74,739.21,8,2713.37
12975.56,9.37,2.37,92.36,16,7835.73
7506.6,13.18,0.84,349.8,16,4423.63
3685.57,6.88,0.68,356.6,12,1969.7
5516.35,13.53,3.23,87.01,24,3675.27
6359.81,22.09,1.22,132.36,24,4128.52
1075.74,5.37,1.45,823.93,8,919.3
13776.0,11.74,2.15,215.92,12,6985.63
3293.03,5.64,0.02,956.03,8,1843.41
3722.83,7.98,2.14,465.45,8,1745.73
2467.08,5.02,2.37,187.09,8,1355.15
11011.26,12.13,0.34,423.41,24,6478.72
1341.75,4.28,0.46,581.71,8,901.77
4176.63,11.28,0.49,637.82,12,2564.95
8683.79,22.16,0.17,226.09,24,5128.48
11409.45,23.15,0.29,385.94,24,7068.34
7364.22,5.27,1.11,320.77,8,3786.04
2923.03,11.7,1.55,25.56,12,1594.04
17826.64,12.66,3.82,698.06,24,12151.63
4396.46,4.68,4.4,92.4,8,2092.11
4272.01,13.94,1.76,424.99,16,2760.29
4267.85,7.02,4.46,176.54,8,2048.68
3752.43,6.69,1.06,192.86,8,1624.83
6424.25,10.87,0.07,335.95,12,3461.65
3447.4,11.75,3.92,323.57,16,2176.36
12894.12,15.89,1.21,135.38,24,7713.73
5269.26,8.46,1.01,288.66,12,2794.2
6244.73,14.03,0.05,131.63,16,3653.37
6771.26,14.31,2.11,295.36,24,4664.53
26792.02,16.15,0.25,183.77,24,16403.09
5088.65,5.12,0.77,396.03,8,2802.66
2740.67,4.15,1.87,846.89,8,1621.36
7565.65,13.63,0.44,436.01,16,4110.58
7232.41,15.2,2.08,339.93,16,4236.66
2544.99,5.31,0.07,438.89,8,1261.84
6156.54,20.53,3.27,125.1,24,4396.5
6023.0,6.12,1.5,63.68,12,2864.46
25077.51,21.5,5.02,97.84,24,16419.88
22488.96,15.48,0.79,1212.09,24,14953.61
5976.78,8.36,0.42,390.9,12,3417.04
9888.09,22.98,1.73,128.03,24,6499.72
10462.34,17.13,2.87,188.65,24,6600.29
4801.43,8.64,2.68,393.05,16,2863.15
5994.81,9.89,1.96,386.73,12,3243.8
7004.34,7.36,3.7,102.37,12,4088.39
9654.77,15.52,0.51,66.15,16,5367.36
17857.56,15.68,0.79,128.77,24,11675.25
3959.36,11.53,0.67,93.26,12,2147.78
5607.38,4.29,1.59,410.69,8,2899.71
11326.69,8.11,2.52,222.48,12,5803.49
16380.91,23.91,3.88,414.37,24,11718.33
6187.73,19.51,2.03,251.57,24,4036.39
2446.69,7.25,1.72,45.12,8,1297.3
4695.22,21.05,0.26,50.53,24,2880.84
3174.05,6.46,0.2,291.53,8,1580.73
14562.46,17.74,0.8,443.63,24,10097.69
2895.95,5.62,0.18,251.47,8,1577.52
3500.15,8.97,0.02,487.84,12,1946.66
2242.22,4.42,1.73,254.83,8,1304.63
2497.17,11.41,3.16,454.01,12,1549.07
6850.49,9.86,2.67,97.43,16,3809.0
5000.78,15.58,1.53,619.5,16,3408.83
8909.62,20.04,4.15,267.82,24,6142.52
11539.32,14.1,0.66,145.9,24,7354.02
11962.94,13.66,1.6,246.48,24,7734.46
3510.47,7.14,1.96,73.62,8,1967.22
6064.06,15.16,6.37,459.42,16,4113.13
1887.93,9.99,2.16,567.0,12,1246.2
11188.84,11.5,1.66,1190.34,16,7362.75
4796.95,14.75,0.6,303.09,16,3080.4
6051.88,8.89,0.04,193.04,12,3229.13
