route_length,traffic_score,vehicle_type,delivery_count,co2_kg
18.82,2,truck_diesel,21,8.27
5.26,5,two_wheeler,28,4.36
12.14,9,two_wheeler,27,5.92
22.77,4,mini_truck,40,9.85
4.48,1,van,15,2.59
4.87,4,van,31,5.06
19.59,8,ev,64,10.14
12.75,4,ev,17,3.51
4.62,7,ev,14,2.36
8.54,5,two_wheeler,28,4.62
15.78,2,mini_truck,25,6.46
14.12,9,two_wheeler,49,8.77
33.44,8,mini_truck,5,8.71
6.71,4,ev,12,2.16
8.66,1,truck_cng,39,7.49
10.87,2,truck_cng,27,5.96
24.54,2,truck_diesel,41,13.71
29.29,1,mini_truck,24,9.04
45.72,1,ev,27,6.07
13.42,5,van,34,7.36
15.81,6,van,69,13.62
6.9,7,two_wheeler,24,4.36
14.77,8,van,38,8.73
16.02,4,van,9,3.71
5.82,8,mini_truck,21,4.68
17.43,1,mini_truck,17,5.29
29.11,7,mini_truck,22,9.35
7.69,10,van,36,7.3
2.44,6,two_wheeler,5,0.98
19.16,9,two_wheeler,10,3.5
23.85,7,ev,46,8.31
5.94,7,truck_diesel,36,7.95
3.83,2,van,4,1.12
17.02,9,van,6,4.42
5.03,3,two_wheeler,27,4.23
10.25,9,two_wheeler,18,4.18
15.26,2,mini_truck,27,6.48
16.85,1,truck_diesel,51,11.8
45.48,9,ev,58,11.49
7.95,9,van,16,4.27
2.16,7,van,31,4.81
34.22,2,van,43,11.22
8.37,2,two_wheeler,50,8.52
2.52,8,mini_truck,24,4.07
54.11,4,ev,34,7.95
28.15,2,ev,57,9.25
5.86,4,van,24,4.03
30.04,4,two_wheeler,39,8.03
2.75,4,two_wheeler,18,2.95
18.67,1,two_wheeler,67,12.2
38.32,8,two_wheeler,11,6.23
8.61,2,two_wheeler,36,5.66
41.67,2,mini_truck,12,8.67
12.51,2,truck_diesel,18,5.71
25.95,9,van,67,15.02
4.67,4,van,22,3.99
8.38,7,mini_truck,45,7.85
16.31,9,mini_truck,34,8.23
20.16,4,mini_truck,12,5.8
28.39,1,ev,34,6.64
7.05,2,ev,21,3.38
19.39,2,van,22,5.92
1.26,3,mini_truck,4,0.84
3.18,8,van,104,15.59
33.98,4,van,43,10.99
21.97,6,van,20,6.94
12.35,3,two_wheeler,34,6.17
9.72,3,two_wheeler,26,4.53
9.27,2,two_wheeler,29,5.08
37.18,7,mini_truck,41,13.74
6.19,2,van,21,3.8
1.02,4,two_wheeler,30,4.5
16.29,5,ev,20,3.94
36.17,4,mini_truck,14,9.11
9.41,6,two_wheeler,27,5.2
19.13,9,van,73,14.43
22.75,6,truck_cng,45,12.27
29.28,1,mini_truck,6,5.01
17.09,4,van,16,5.55
15.16,2,van,15,3.94
24.91,8,van,15,7.39
37.48,8,two_wheeler,7,5.12
26.37,4,mini_truck,32,8.94
46.27,6,two_wheeler,42,11.32
9.19,3,truck_diesel,27,6.44
20.33,1,two_wheeler,55,9.07
19.76,2,van,12,4.5
17.87,5,mini_truck,16,6.22
11.49,10,ev,59,9.73
22.11,8,truck_cng,26,10.04
0.73,8,ev,24,3.88
18.46,8,two_wheeler,22,5.23
26.81,8,mini_truck,20,9.49
5.98,2,two_wheeler,39,6.23
13.5,2,ev,20,3.59
28.27,7,truck_diesel,30,13.86
30.61,7,ev,38,7.46
2.86,1,two_wheeler,45,7.1
16.1,5,two_wheeler,21,5.1
6.66,4,ev,31,4.49
13.25,8,mini_truck,42,9.22
16.05,8,ev,21,4.26
8.81,10,ev,27,4.61
25.31,9,mini_truck,50,14.56
8.66,6,mini_truck,5,2.32
5.4,2,ev,63,9.77
15.23,10,ev,9,2.75
14.77,2,ev,10,2.33
21.56,5,mini_truck,15,6.97
14.13,6,two_wheeler,15,4.06
20.44,9,van,47,10.32
